student_id,course_id,enrollment_date,subscription_type,fees_paid,completion_pct,total_sessions,total_watch_mins,avg_score_pct,videos_watched,quizzes_attempted,last_active_date,days_enrolled,is_completed,is_active,is_at_risk,drop_week
STU006370,MA03,2023-05-11,Free,0,28.6,82,2199,38.4,74,53,2023-10-19,198,False,False,True,4
STU006371,PH01,2023-01-28,Free,0,33.1,36,1054,30.4,39,28,2023-07-05,51,False,True,False,3
STU006371,MA01,2023-08-31,Free,0,21.0,28,727,25.7,27,24,2024-08-17,274,False,False,False,3
STU006372,CS01,2023-09-05,Premium,3999,71.3,68,1682,91.1,57,20,2024-07-31,304,False,False,False,2
STU006373,BI03,2023-12-30,Free,0,31.2,63,2350,47.6,71,36,2024-08-01,21,False,True,False,3
STU006373,CH03,2023-10-04,Free,0,27.5,53,1721,49.3,57,28,2024-08-02,338,False,False,False,4
STU006373,PH03,2023-09-24,Free,0,27.7,54,2269,44.2,66,29,2024-07-23,51,False,False,True,8
STU006374,CH02,2023-09-18,Free,0,18.3,32,835,43.7,29,10,2024-03-25,130,False,False,True,1
STU006374,BI02,2023-10-29,Free,0,57.8,138,3409,34.5,115,64,2024-01-10,280,False,False,False,4
STU006375,CH01,2023-11-09,Premium,3999,95.1,93,2681,100.0,95,49,2024-09-27,156,True,True,False,0
STU006375,PH01,2023-04-01,Premium,9999,29.4,41,874,100.0,35,27,2023-05-01,58,False,True,False,2
STU006376,CS03,2023-10-01,Free,0,60.5,69,1575,36.2,60,54,2024-05-05,111,False,True,False,3
STU006377,MA01,2023-01-17,Free,0,19.5,24,711,27.0,25,17,2024-01-12,104,False,False,True,8
STU006378,MA01,2023-05-10,Basic,1499,39.8,42,1751,58.9,51,34,2023-12-07,159,False,True,False,1
STU006379,PH01,2023-07-05,Premium,9999,81.2,89,3025,100.0,97,46,2024-06-10,113,True,True,False,0
STU006379,BI01,2023-02-13,Premium,3999,50.9,59,1762,98.3,55,48,2023-08-11,241,False,True,False,8
STU006379,MA01,2023-03-19,Premium,5999,63.3,90,2548,92.9,82,78,2023-10-07,139,False,False,False,8
STU006380,CS01,2023-11-21,Free,0,66.5,55,1733,34.8,53,32,2024-06-11,46,False,False,False,2
STU006380,PH01,2023-01-09,Free,0,23.8,24,722,37.2,28,13,2023-06-19,81,False,True,False,1
STU006381,CH01,2023-01-03,Free,0,46.2,44,1195,38.5,46,16,2023-10-23,334,False,True,False,2
STU006381,CS01,2023-10-14,Free,0,53.5,39,1009,39.0,42,33,2024-01-09,196,False,False,False,3
STU006382,CS03,2023-11-07,Premium,5999,54.9,61,1525,79.3,54,45,2023-12-04,289,False,False,False,4
STU006383,PH03,2023-07-03,Premium,3999,97.5,205,6908,68.8,234,105,2024-01-30,53,True,True,False,0
STU006384,MA03,2023-10-27,Free,0,31.8,67,2643,36.0,82,46,2023-11-10,211,False,False,False,2
STU006384,BI03,2023-02-23,Free,0,48.3,124,4064,33.4,111,109,2023-08-10,92,False,True,False,1
STU006384,PH02,2023-08-18,Free,0,38.0,72,1585,26.7,68,37,2024-02-03,113,False,True,False,2
STU006385,CH01,2023-09-30,Free,0,30.5,32,1006,39.3,30,11,2024-06-08,191,False,True,False,2
STU006385,MA01,2023-04-26,Free,0,17.7,27,817,36.1,23,22,2023-11-01,197,False,True,False,3
STU006385,BI01,2023-01-12,Free,0,43.8,48,1423,35.0,48,41,2023-09-03,12,False,False,False,1
STU006386,CS01,2023-10-18,Premium,3999,78.0,61,1635,74.1,62,30,2024-02-14,199,False,False,False,6
STU006386,PH01,2023-01-13,Premium,5999,26.1,30,672,85.8,31,10,2023-05-06,338,False,True,False,2
STU006387,MA01,2023-12-19,Premium,9999,71.9,84,2186,70.7,93,45,2024-06-06,183,False,True,False,4
STU006387,BI01,2023-09-30,Premium,9999,47.9,42,1296,100.0,52,26,2023-11-18,47,False,True,False,2
STU006388,BI02,2023-01-16,Free,0,15.6,25,893,44.0,31,18,2023-06-02,135,False,False,True,3
STU006388,CH02,2023-09-29,Free,0,22.9,39,1254,29.8,36,14,2023-12-24,229,False,True,False,4
STU006389,BI03,2023-11-27,Premium,3999,100.0,209,6194,100.0,230,185,2024-06-27,208,True,True,False,0
STU006390,BI02,2023-06-28,Basic,1499,83.7,143,5577,67.8,167,51,2023-07-13,167,True,True,False,0
STU006391,BI02,2023-07-10,Premium,9999,90.5,173,5793,53.9,181,55,2024-05-21,60,True,True,False,0
STU006392,BI01,2023-01-23,Premium,5999,39.7,48,1040,93.8,43,18,2023-07-02,38,False,True,False,6
STU006393,MA01,2023-10-11,Basic,1499,22.2,32,932,51.6,28,23,2024-09-28,196,False,False,True,6
STU006394,MA01,2023-11-19,Premium,3999,66.5,95,2598,88.8,86,30,2024-07-08,92,False,True,False,8
STU006394,BI01,2023-01-05,Premium,5999,59.6,57,1848,100.0,65,18,2023-02-20,237,False,True,False,3
STU006395,PH03,2023-07-02,Basic,999,32.2,65,2117,66.1,77,43,2024-02-19,148,False,False,False,1
STU006396,CH03,2023-10-29,Premium,5999,55.9,136,4757,90.3,117,71,2024-08-04,202,False,True,False,4
STU006397,CH03,2023-06-01,Premium,3999,51.7,100,3375,100.0,108,40,2024-04-07,265,False,True,False,8
STU006397,CS03,2023-07-27,Premium,3999,72.3,70,2380,89.7,72,45,2024-05-06,16,False,True,False,1
STU006398,BI01,2023-05-08,Free,0,41.8,54,1500,34.7,45,29,2023-10-06,278,False,True,False,3
STU006398,CH01,2023-02-01,Free,0,27.6,22,676,40.7,27,16,2023-06-20,63,False,True,False,1
STU006399,MA02,2023-11-16,Free,0,18.2,32,1099,37.1,34,20,2024-04-28,212,False,False,False,8
STU006399,PH02,2023-03-02,Free,0,24.4,44,1033,37.6,43,38,2023-07-31,85,False,True,False,6
STU006400,BI03,2023-03-30,Premium,5999,79.2,157,5832,63.2,182,103,2023-04-09,22,False,True,False,1
STU006400,PH03,2023-03-29,Premium,5999,80.5,220,6830,86.1,193,116,2024-01-25,76,True,True,False,0
STU006401,BI03,2023-11-02,Premium,5999,61.6,120,4601,100.0,141,62,2024-04-04,306,False,True,False,1
STU006401,CH03,2023-03-01,Premium,9999,59.8,115,4266,100.0,125,55,2023-05-20,32,False,True,False,1
STU006401,MA03,2023-04-22,Premium,5999,74.5,231,6388,87.5,193,169,2024-03-19,355,False,True,False,2
STU006402,MA01,2023-08-01,Premium,5999,23.2,29,887,75.7,30,16,2024-04-08,245,False,False,False,6
STU006403,CH01,2023-09-27,Basic,2999,34.6,27,1079,51.1,34,21,2023-10-25,76,False,True,False,4
STU006404,CH02,2023-05-02,Premium,3999,70.0,113,3815,61.9,112,74,2023-06-25,69,False,True,False,1
STU006405,MA03,2023-01-02,Free,0,26.6,61,1959,35.1,69,23,2023-05-19,143,False,False,True,1
STU006405,PH02,2023-04-07,Free,0,30.6,62,1265,25.2,55,40,2024-04-01,228,False,True,False,2
STU006406,MA01,2023-04-03,Basic,1499,41.6,54,1688,64.9,54,38,2024-02-27,252,False,True,False,4
STU006406,CH01,2023-02-01,Basic,1499,60.6,56,1540,66.5,60,27,2023-05-20,318,False,True,False,12
STU006407,BI02,2023-05-17,Free,0,13.1,29,886,24.4,26,14,2023-07-20,260,False,False,True,1
STU006407,MA02,2023-12-09,Free,0,19.1,43,954,27.4,36,35,2024-11-12,233,False,False,False,4
STU006408,BI03,2023-11-05,Premium,3999,76.0,163,6670,92.4,174,103,2024-08-12,360,False,True,False,8
STU006408,CH02,2023-07-18,Premium,5999,74.1,140,3882,100.0,118,119,2023-08-18,327,False,True,False,1
STU006409,MA01,2023-10-01,Basic,2999,16.3,24,684,53.6,21,16,2024-04-15,14,False,False,True,3
STU006410,MA02,2023-11-29,Free,0,10.1,22,477,23.6,19,19,2024-06-26,351,False,False,True,6
STU006410,PH02,2023-08-14,Free,0,28.1,54,1562,31.5,50,41,2023-12-21,286,False,False,True,4
STU006410,PH03,2023-12-03,Free,0,28.6,62,2591,32.7,68,22,2024-06-27,57,False,False,False,1
STU006411,CS01,2023-05-22,Basic,2999,48.8,34,824,49.4,39,25,2024-04-06,324,False,False,False,2
STU006411,PH01,2023-03-21,Basic,2999,42.0,47,1517,65.8,50,37,2023-07-13,80,False,True,False,12
STU006412,MA02,2023-06-04,Free,0,26.4,57,1722,30.2,50,43,2024-03-01,48,False,False,True,6
STU006413,PH03,2023-01-11,Free,0,45.2,87,3701,33.3,108,44,2023-06-09,209,False,False,False,12
STU006413,MA02,2023-10-01,Free,0,33.2,51,1512,32.2,63,18,2023-10-06,114,False,True,False,1
STU006414,PH01,2023-08-26,Free,0,21.8,30,626,33.9,26,25,2024-07-06,105,False,False,True,2
STU006414,CH01,2023-10-15,Free,0,20.5,21,533,35.9,20,18,2023-12-03,219,False,False,True,6
STU006415,PH02,2023-07-07,Free,0,34.2,65,1679,29.5,61,28,2023-09-29,53,False,False,False,2
STU006416,BI01,2023-09-26,Basic,2999,72.1,89,2401,46.0,79,60,2024-09-08,87,False,True,False,3
STU006417,CS02,2023-12-28,Free,0,40.9,42,1290,45.2,49,21,2024-05-26,118,False,True,False,2
STU006417,PH03,2023-03-15,Free,0,21.4,47,1443,41.1,51,30,2023-11-17,359,False,False,True,2
STU006418,CS01,2023-09-13,Free,0,38.6,27,920,37.8,30,11,2023-10-09,216,False,True,False,4
STU006418,PH01,2023-07-25,Free,0,15.8,20,594,30.6,18,6,2024-02-19,70,False,True,False,1
STU006419,CH03,2023-10-28,Basic,2999,56.1,97,3575,57.3,117,32,2024-02-03,111,False,False,False,1
STU006419,CH02,2023-11-13,Basic,1499,42.3,63,2146,37.1,67,28,2024-02-01,24,False,True,False,8
STU006419,CS02,2023-11-18,Basic,999,65.2,63,2199,66.1,78,50,2024-08-10,329,False,True,False,2
STU006420,MA01,2023-11-19,Basic,2999,13.9,19,631,44.6,18,15,2024-01-09,282,False,False,True,1
STU006420,CS01,2023-01-30,Basic,999,61.3,58,1576,59.7,49,35,2023-03-10,215,False,True,False,2
STU006420,PH01,2023-12-26,Basic,1499,43.5,59,1622,51.7,52,28,2024-06-17,269,False,True,False,3
STU006421,CH01,2023-05-04,Premium,3999,60.6,53,2194,89.8,60,41,2023-05-06,351,False,False,False,2
STU006421,PH01,2023-03-05,Premium,3999,84.0,104,2128,85.4,100,31,2023-07-29,257,True,True,False,0
STU006421,MA01,2023-05-09,Premium,5999,31.6,41,1030,66.2,41,13,2023-12-21,300,False,True,False,2
STU006422,CH02,2023-03-15,Free,0,44.8,78,1816,36.9,71,29,2023-09-09,297,False,False,False,8
STU006423,PH02,2023-08-26,Basic,999,58.7,85,2459,46.6,105,33,2024-04-02,219,False,True,False,1
STU006423,CH03,2023-06-30,Basic,1499,50.2,119,2878,54.0,105,72,2024-02-27,229,False,False,False,4
STU006423,MA03,2023-08-07,Basic,999,42.1,126,2750,40.7,109,41,2024-06-23,65,False,True,False,6
STU006424,PH03,2023-09-06,Basic,2999,46.4,89,3231,35.3,111,69,2024-02-20,328,False,False,False,8
STU006424,MA02,2023-07-17,Basic,1499,30.0,68,1664,46.9,57,54,2024-05-22,96,False,True,False,3
STU006425,BI03,2023-12-01,Basic,2999,61.2,156,5272,76.0,140,97,2024-06-28,88,False,True,False,2
STU006426,CS02,2023-09-09,Free,0,47.8,62,1506,41.1,57,55,2023-10-18,57,False,True,False,12
STU006426,MA02,2023-07-28,Free,0,23.8,43,1156,30.4,45,38,2023-08-09,151,False,True,False,4
STU006427,CS02,2023-09-15,Basic,2999,37.7,50,1447,55.5,45,27,2024-05-03,194,False,False,False,1
STU006428,PH03,2023-11-18,Basic,1499,31.4,67,2080,79.6,75,50,2023-11-30,257,False,True,False,2
STU006429,BI03,2023-10-06,Basic,2999,42.4,78,2984,46.4,97,35,2024-09-08,29,False,False,False,3
STU006430,PH02,2023-08-10,Premium,9999,39.5,75,1691,85.2,71,41,2023-10-15,61,False,True,False,3
STU006431,MA02,2023-02-08,Basic,1499,45.3,98,2420,72.9,86,81,2023-05-17,182,False,False,False,6
STU006432,BI01,2023-05-04,Basic,2999,73.0,66,1984,53.7,80,21,2023-08-11,299,False,False,False,2
STU006432,MA01,2023-05-12,Basic,999,58.8,87,1941,63.3,76,60,2023-08-03,20,False,True,False,2
STU006433,CH01,2023-05-17,Basic,2999,33.6,29,1082,44.8,33,25,2023-09-15,299,False,False,False,12
STU006433,BI01,2023-09-15,Basic,1499,60.8,66,2309,71.1,66,22,2024-07-27,16,False,False,False,6
STU006434,PH02,2023-12-12,Free,0,21.2,39,1059,26.3,38,35,2024-05-03,178,False,True,False,8
STU006434,MA03,2023-03-03,Free,0,27.4,69,2071,32.9,71,41,2023-11-04,61,False,False,True,1
STU006435,CS01,2023-04-29,Free,0,31.2,24,735,35.4,24,9,2023-11-23,261,False,False,False,1
STU006435,CH01,2023-04-16,Free,0,46.4,48,1659,27.5,46,22,2023-11-01,331,False,True,False,8
STU006436,MA01,2023-04-30,Basic,999,28.1,41,1271,54.2,36,32,2024-02-03,116,False,True,False,12
STU006437,PH01,2023-09-04,Premium,3999,100.0,98,2797,72.0,120,40,2023-12-22,273,True,False,False,0
STU006437,CS01,2023-10-17,Premium,3999,100.0,81,2369,78.7,80,31,2024-05-29,57,True,True,False,0
STU006437,MA01,2023-03-17,Premium,9999,36.2,54,1670,96.0,47,40,2023-12-02,247,False,True,False,6
STU006438,MA01,2023-03-25,Premium,5999,81.8,90,3562,64.5,106,62,2023-05-03,137,True,True,False,0
STU006438,BI01,2023-03-18,Premium,9999,36.9,48,907,72.5,40,32,2023-09-26,172,False,False,False,1
STU006438,PH01,2023-01-19,Premium,9999,61.2,68,1655,58.6,73,32,2023-10-28,78,False,True,False,3
STU006439,BI01,2023-01-13,Free,0,52.7,49,2003,45.4,57,20,2023-04-01,284,False,True,False,8
STU006440,BI03,2023-10-08,Basic,2999,50.0,120,3527,60.3,115,49,2024-03-20,361,False,False,False,3
STU006441,PH01,2023-03-08,Basic,1499,73.5,98,2691,71.4,88,75,2023-04-29,229,False,False,False,8
STU006442,CH02,2023-11-03,Premium,9999,43.5,72,1648,100.0,69,48,2024-09-26,141,False,True,False,2
STU006443,MA01,2023-12-26,Premium,9999,20.2,29,919,69.0,26,24,2024-07-16,196,False,True,False,12
STU006444,CS02,2023-08-10,Premium,3999,100.0,122,3086,78.0,120,104,2024-04-24,211,True,True,False,0
STU006445,MA01,2023-09-25,Premium,3999,93.9,145,3935,96.2,122,111,2024-04-07,128,True,False,False,0
STU006445,CS01,2023-05-28,Premium,9999,100.0,72,2402,100.0,80,42,2024-05-05,285,True,False,False,0
STU006445,PH01,2023-08-05,Premium,9999,29.7,33,819,79.7,35,25,2024-02-06,271,False,False,True,2
STU006446,BI01,2023-11-18,Free,0,35.3,35,1162,27.3,38,11,2024-10-07,238,False,True,False,4
STU006446,CH01,2023-03-28,Free,0,24.6,28,574,35.4,24,18,2023-05-26,252,False,False,False,6
STU006447,CS02,2023-12-18,Free,0,31.8,43,1039,33.8,38,23,2024-06-28,47,False,True,False,6
STU006448,PH01,2023-10-08,Premium,5999,41.3,57,1401,69.7,49,46,2024-04-18,198,False,True,False,12
STU006448,CH01,2023-01-11,Premium,3999,64.9,75,1522,70.1,64,66,2023-09-27,230,False,False,False,8
STU006449,MA01,2023-12-27,Basic,999,47.8,73,2031,52.5,62,37,2024-03-10,118,False,True,False,4
STU006450,CS01,2023-05-11,Basic,2999,67.9,49,1414,82.1,54,31,2023-11-30,134,False,True,False,2
STU006450,MA01,2023-03-14,Basic,2999,44.9,58,1919,45.0,58,44,2023-10-23,34,False,True,False,2
STU006450,PH01,2023-11-11,Basic,2999,48.8,57,1931,79.4,58,48,2024-06-25,265,False,False,False,3
STU006451,PH01,2023-11-30,Premium,3999,83.8,87,3018,91.9,100,40,2024-04-05,173,True,True,False,0
STU006451,CH01,2023-04-15,Premium,9999,41.8,40,1474,85.4,41,17,2023-12-24,66,False,False,False,2
STU006451,BI01,2023-09-28,Premium,3999,98.8,117,3465,100.0,108,43,2024-06-28,14,True,True,False,0
STU006452,BI02,2023-12-27,Free,0,16.7,39,779,41.4,33,18,2024-11-23,117,False,True,False,6
STU006452,CH03,2023-05-01,Free,0,23.2,51,1454,38.9,48,34,2023-08-30,42,False,False,True,12
STU006453,MA03,2023-03-31,Basic,999,54.4,151,3944,43.8,141,133,2023-12-10,190,False,False,False,3
STU006453,PH03,2023-07-29,Basic,999,55.4,136,3278,49.0,132,71,2024-01-09,122,False,True,False,1
STU006454,MA02,2023-09-25,Free,0,12.9,22,642,23.7,24,8,2024-07-12,173,False,True,False,3
STU006455,CS01,2023-10-04,Free,0,20.9,13,545,42.7,16,5,2024-09-24,279,False,False,False,2
STU006456,CH02,2023-04-14,Basic,999,60.3,83,2527,52.5,96,66,2024-03-22,73,False,True,False,6
STU006457,PH01,2023-04-08,Free,0,18.4,23,728,27.7,22,19,2023-11-05,71,False,True,False,2
STU006457,CS01,2023-03-11,Free,0,39.0,30,913,33.4,31,18,2023-12-08,191,False,True,False,4
STU006457,MA01,2023-07-13,Free,0,27.5,40,925,30.8,35,17,2023-10-20,258,False,False,False,6
STU006458,MA01,2023-08-03,Premium,5999,24.7,29,978,60.6,32,20,2023-11-11,273,False,True,False,3
STU006459,CS01,2023-01-02,Basic,999,42.9,29,1103,47.6,34,15,2023-12-31,222,False,True,False,4
STU006459,PH01,2023-10-11,Basic,999,44.4,49,1139,44.2,53,26,2024-07-22,288,False,True,False,3
STU006460,MA03,2023-12-31,Basic,999,17.0,49,1450,41.5,44,30,2024-10-03,282,False,False,True,12
STU006461,BI02,2023-02-17,Premium,9999,51.6,120,2957,100.0,103,94,2023-10-07,209,False,True,False,2
STU006461,CH03,2023-09-07,Premium,3999,54.6,105,3736,98.0,114,73,2024-02-29,174,False,True,False,1
STU006462,BI01,2023-04-11,Basic,999,80.4,73,2704,68.8,88,37,2024-02-06,160,True,True,False,0
STU006463,CH01,2023-03-22,Premium,3999,76.2,76,1785,86.2,76,25,2023-11-08,148,False,True,False,1
STU006464,MA01,2023-06-19,Premium,3999,89.9,136,3953,100.0,116,117,2023-10-15,328,True,True,False,0
STU006465,PH02,2023-05-20,Premium,5999,27.1,45,1328,88.6,48,26,2024-05-03,242,False,False,False,1
STU006466,MA01,2023-10-18,Premium,9999,33.8,45,1297,75.3,43,28,2024-05-23,289,False,True,False,2
STU006467,PH03,2023-06-02,Free,0,35.4,94,2328,42.8,84,80,2023-08-01,334,False,False,False,4
STU006467,CS02,2023-03-14,Free,0,17.6,19,502,30.2,21,14,2024-01-22,328,False,True,False,4
STU006467,MA03,2023-11-10,Free,0,28.5,87,1915,40.3,74,35,2024-01-14,272,False,True,False,4
STU006468,BI01,2023-07-08,Basic,1499,74.1,71,2442,73.9,81,58,2024-05-15,44,False,False,False,4
STU006468,CH01,2023-03-02,Basic,999,23.2,22,681,55.4,23,17,2023-11-14,323,False,False,False,6
STU006469,PH03,2023-10-31,Basic,2999,20.8,41,1382,67.3,49,20,2024-07-07,158,False,True,False,2
STU006470,PH01,2023-12-08,Basic,1499,56.9,62,2173,59.8,68,26,2024-11-29,272,False,False,False,6
STU006470,CH01,2023-12-06,Basic,1499,39.1,35,1086,57.3,39,31,2024-01-01,315,False,True,False,2
STU006471,PH02,2023-03-03,Free,0,40.0,60,1749,35.3,72,52,2023-08-02,21,False,False,False,3
STU006471,CS03,2023-08-19,Free,0,24.9,22,736,58.7,24,16,2024-06-04,322,False,False,False,1
STU006471,BI03,2023-08-16,Free,0,26.7,57,2030,43.6,61,41,2024-08-12,97,False,True,False,12
STU006472,PH01,2023-12-14,Basic,1499,36.8,42,1316,43.1,44,27,2024-09-12,206,False,False,False,3
STU006472,MA01,2023-02-20,Basic,2999,37.0,44,1504,40.7,48,19,2023-07-01,357,False,False,False,4
STU006473,PH02,2023-01-04,Free,0,17.8,35,977,25.1,32,30,2023-02-03,324,False,False,True,3
STU006474,CS03,2023-10-10,Free,0,29.0,25,730,33.1,29,16,2024-07-21,36,False,True,False,12
STU006474,CH02,2023-07-31,Free,0,25.2,38,1266,39.3,40,22,2023-08-15,260,False,False,True,1
STU006474,PH02,2023-09-12,Free,0,14.2,27,553,42.4,25,9,2024-07-22,238,False,True,False,6
STU006475,CH02,2023-01-17,Premium,5999,100.0,128,5560,76.4,160,76,2023-06-09,24,True,True,False,0
STU006476,CS03,2023-10-05,Free,0,65.0,61,1723,47.9,65,29,2024-07-11,137,False,False,False,1
STU006477,CH03,2023-10-16,Basic,999,44.3,101,3421,45.3,93,46,2024-08-25,183,False,False,False,12
STU006478,CH03,2023-10-22,Basic,2999,42.5,93,2351,68.4,89,72,2024-04-25,297,False,False,False,3
STU006479,CS01,2023-04-04,Premium,9999,33.2,26,663,89.6,26,19,2023-10-07,216,False,True,False,8
STU006479,PH01,2023-01-24,Premium,3999,33.0,43,944,72.5,39,17,2023-06-09,59,False,True,False,3
STU006479,CH01,2023-01-24,Premium,9999,37.8,33,1051,63.8,37,22,2023-03-14,76,False,False,False,3
STU006480,CS02,2023-10-03,Premium,9999,100.0,123,4242,94.2,120,74,2024-03-21,299,True,False,False,0
STU006480,CH03,2023-06-29,Premium,5999,46.3,83,3799,85.1,97,69,2023-08-20,289,False,False,False,4
STU006481,CH03,2023-08-22,Basic,2999,78.3,170,6348,81.9,164,103,2023-11-08,96,False,False,False,3
STU006482,MA03,2023-05-04,Free,0,21.2,62,1350,26.0,55,34,2023-10-03,208,False,True,False,2
STU006483,PH03,2023-08-04,Basic,999,17.6,38,1515,50.2,42,26,2023-12-18,254,False,True,False,6
STU006483,BI03,2023-12-17,Basic,2999,51.4,138,3965,61.2,118,60,2024-05-10,314,False,False,False,4
STU006483,BI02,2023-01-16,Basic,2999,28.9,67,1757,38.2,57,52,2023-09-02,172,False,False,False,6
STU006484,PH03,2023-01-25,Free,0,24.4,52,1492,29.0,58,35,2023-01-27,332,False,True,False,1
STU006485,PH03,2023-03-22,Free,0,26.0,70,2282,36.8,62,23,2023-12-27,162,False,True,False,8
STU006486,MA01,2023-03-03,Basic,1499,31.2,32,955,50.7,40,18,2023-07-20,315,False,False,False,8
STU006486,BI01,2023-12-20,Basic,1499,29.6,36,975,70.4,32,19,2024-10-21,203,False,False,False,3
STU006487,BI01,2023-08-27,Free,0,32.7,39,1001,40.5,35,12,2024-05-07,13,False,True,False,12
STU006487,CS01,2023-06-25,Free,0,42.3,35,1072,51.0,33,17,2023-09-28,49,False,False,False,3
STU006488,CS02,2023-06-26,Premium,5999,100.0,134,3726,100.0,120,81,2024-06-21,44,True,True,False,0
STU006488,BI02,2023-08-14,Premium,3999,57.4,122,3229,78.2,114,102,2024-07-10,204,False,True,False,12
STU006488,CH03,2023-02-02,Premium,3999,76.5,133,6481,100.0,160,110,2023-10-07,353,False,True,False,2
STU006489,BI01,2023-12-29,Premium,3999,100.0,91,2986,100.0,110,76,2024-10-20,235,True,True,False,0
STU006490,PH02,2023-12-17,Basic,2999,54.8,87,2076,62.0,98,65,2024-04-07,117,False,True,False,6
STU006491,PH01,2023-06-12,Free,0,29.2,41,801,37.0,35,26,2023-09-07,322,False,False,False,2
STU006491,MA01,2023-01-26,Free,0,22.0,28,947,21.3,28,23,2023-07-03,278,False,False,True,2
STU006491,BI01,2023-02-01,Free,0,42.1,48,1606,35.8,46,33,2023-02-19,61,False,False,False,4
STU006492,CH01,2023-11-09,Free,0,34.3,33,966,37.3,34,28,2024-09-05,176,False,True,False,1
STU006493,MA02,2023-03-14,Premium,5999,55.4,99,2659,74.5,105,88,2023-07-24,35,False,True,False,8
STU006493,PH02,2023-03-17,Premium,9999,36.3,52,1816,50.6,65,18,2023-07-05,60,False,True,False,3
STU006494,CH02,2023-03-29,Basic,2999,59.6,101,3186,56.7,95,77,2023-05-30,207,False,True,False,2
STU006495,MA01,2023-11-22,Free,0,11.5,17,349,37.4,14,8,2024-09-06,73,False,True,False,3
STU006496,CS02,2023-06-12,Free,0,24.8,26,1023,37.6,29,21,2023-12-30,118,False,True,False,4
STU006497,BI02,2023-09-24,Free,0,37.8,86,1929,29.9,75,26,2024-01-13,63,False,True,False,3
STU006498,CH01,2023-09-30,Basic,999,39.8,45,922,73.3,39,25,2024-08-20,258,False,False,False,6
STU006498,BI01,2023-11-03,Basic,999,81.5,74,3110,78.5,89,63,2024-04-07,324,True,True,False,0
STU006498,PH01,2023-02-19,Basic,2999,64.9,82,2417,54.5,77,44,2023-09-10,43,False,True,False,1
STU006499,MA01,2023-10-31,Basic,999,32.7,35,1463,58.2,42,13,2024-04-28,21,False,True,False,1
STU006499,PH01,2023-05-11,Basic,1499,19.4,26,549,44.8,23,16,2023-10-01,255,False,True,False,3
STU006499,CH01,2023-05-21,Basic,2999,61.6,58,1588,71.8,61,23,2023-05-29,36,False,True,False,2
STU006500,MA03,2023-10-15,Free,0,34.2,104,2349,33.7,88,66,2024-02-10,271,False,True,False,2
STU006500,BI02,2023-06-16,Free,0,50.8,88,2621,34.8,101,70,2024-05-26,9,False,True,False,2
STU006500,CS02,2023-12-16,Free,0,53.9,67,1722,40.2,64,42,2024-04-10,161,False,False,False,1
STU006501,BI03,2023-03-19,Basic,2999,93.2,223,5470,82.9,214,142,2024-02-03,213,True,True,False,0
STU006501,PH02,2023-02-19,Basic,2999,29.5,49,1318,55.1,53,36,2023-10-11,84,False,False,True,8
STU006502,CS01,2023-07-25,Free,0,28.3,23,580,50.2,22,17,2023-07-27,269,False,False,True,3
STU006502,PH01,2023-03-21,Free,0,28.3,35,842,31.6,33,23,2024-01-31,68,False,False,False,3
STU006502,MA01,2023-05-08,Free,0,33.7,43,1088,34.9,43,26,2023-12-26,159,False,False,False,1
STU006503,CH03,2023-03-05,Basic,999,27.5,61,1880,48.9,57,30,2023-04-19,125,False,False,True,4
STU006504,CH03,2023-09-03,Basic,1499,40.9,81,2777,61.6,85,28,2024-07-05,207,False,True,False,12
STU006504,CH02,2023-01-17,Basic,2999,68.1,105,2715,58.6,108,46,2023-04-30,326,False,True,False,2
STU006504,PH03,2023-03-17,Basic,2999,46.6,104,2856,66.4,111,46,2023-09-22,277,False,True,False,2
STU006505,CH03,2023-08-08,Premium,3999,40.1,94,2324,74.2,84,62,2023-10-29,37,False,True,False,3
STU006506,CS01,2023-06-22,Basic,999,98.5,81,2123,85.3,78,57,2024-04-26,128,True,True,False,0
STU006506,MA01,2023-08-22,Basic,1499,21.3,24,749,56.1,27,12,2024-03-04,212,False,False,True,6
STU006507,MA03,2023-06-10,Premium,5999,59.7,166,4590,63.8,155,95,2023-08-21,349,False,False,False,4
STU006507,BI03,2023-12-13,Premium,9999,100.0,224,7403,77.4,230,180,2024-05-11,179,True,True,False,0
STU006507,MA02,2023-08-15,Premium,9999,76.6,150,4934,60.2,145,48,2024-01-16,286,False,False,False,8
STU006508,BI01,2023-03-28,Premium,3999,100.0,102,2734,98.8,110,63,2023-04-20,269,True,False,False,0
STU006508,CS01,2023-12-03,Premium,3999,100.0,86,2083,87.5,80,49,2024-07-04,223,True,True,False,0
STU006509,CS03,2023-10-21,Basic,1499,90.8,98,2875,65.5,90,83,2024-01-22,232,True,True,False,0
STU006510,CH02,2023-08-02,Premium,5999,83.8,111,4095,100.0,134,42,2024-05-04,139,True,True,False,0
STU006510,MA03,2023-05-20,Premium,5999,64.4,171,5089,69.9,167,62,2023-08-26,329,False,True,False,8
STU006511,CS01,2023-06-22,Premium,9999,100.0,80,2104,100.0,80,25,2024-03-20,210,True,True,False,0
STU006511,BI01,2023-01-09,Premium,9999,97.5,122,3484,91.3,107,108,2023-02-03,153,True,True,False,0
STU006512,BI03,2023-03-15,Basic,999,76.1,159,5500,67.7,175,104,2023-10-15,343,False,False,False,4
STU006512,CH03,2023-12-02,Basic,999,64.3,128,3587,70.8,135,85,2024-03-08,324,False,False,False,6
