user_id,signup_date,age_group,gender,region,device_preference,loyalty_tier,is_new_user
USR020583,2024-12-25,25-34,Female,West,Mobile,Gold,False
USR020584,2025-02-04,25-34,Male,West,Desktop,Gold,False
USR020585,2024-11-28,25-34,Male,South,Desktop,Silver,False
USR020586,2025-01-19,45-54,Male,South,Desktop,Bronze,False
USR020587,2025-02-21,25-34,Male,Central,Desktop,Bronze,False
USR020588,2024-10-05,25-34,Male,North,Mobile,Bronze,True
USR020589,2025-03-26,45-54,Female,West,Desktop,Gold,False
USR020590,2024-10-20,35-44,Female,West,Desktop,Silver,False
USR020591,2024-10-27,35-44,Female,West,Desktop,Bronze,True
USR020592,2025-02-22,45-54,Female,West,Mobile,Gold,True
USR020593,2024-11-05,25-34,Female,South,Mobile,Platinum,False
USR020594,2024-11-29,35-44,Female,North,Mobile,Silver,False
USR020595,2025-01-14,18-24,Male,East,Mobile,Silver,False
USR020596,2024-10-12,18-24,Female,East,Mobile,Bronze,False
USR020597,2024-11-22,25-34,Female,West,App,Gold,True
USR020598,2025-01-28,25-34,Male,Central,Mobile,Platinum,False
USR020599,2025-01-14,55+,Female,East,App,Bronze,False
USR020600,2025-02-14,55+,Female,Central,Desktop,Silver,False
USR020601,2024-10-19,45-54,Female,North,Mobile,Silver,False
USR020602,2024-10-27,25-34,Female,South,Mobile,Silver,True
USR020603,2025-03-24,55+,Female,North,App,Bronze,False
USR020604,2025-02-18,35-44,Female,North,Mobile,Gold,False
USR020605,2025-01-21,25-34,Female,East,Mobile,Bronze,False
USR020606,2024-11-04,35-44,Male,West,App,Silver,False
USR020607,2024-11-26,18-24,Female,South,Desktop,Silver,True
USR020608,2024-11-24,18-24,Female,East,Mobile,Gold,False
USR020609,2024-11-25,45-54,Female,South,Tablet,Silver,False
USR020610,2025-01-03,35-44,Other,North,Mobile,Platinum,False
USR020611,2024-10-25,25-34,Female,North,Mobile,Bronze,False
USR020612,2024-10-10,35-44,Female,South,Tablet,Bronze,False
USR020613,2024-12-05,55+,Female,West,Mobile,Silver,True
USR020614,2024-10-03,35-44,Female,Central,App,Bronze,False
USR020615,2025-02-28,25-34,Female,North,Desktop,Silver,False
USR020616,2025-01-13,18-24,Male,South,Mobile,Bronze,True
USR020617,2024-10-31,25-34,Female,West,Mobile,Bronze,False
USR020618,2024-12-11,55+,Male,Central,Desktop,Bronze,False
USR020619,2025-03-14,25-34,Male,South,Mobile,Silver,False
USR020620,2025-02-28,25-34,Female,South,Mobile,Platinum,True
USR020621,2025-01-24,25-34,Female,South,Desktop,Bronze,False
USR020622,2024-11-23,45-54,Female,North,Desktop,Bronze,False
USR020623,2024-10-24,35-44,Female,East,Mobile,Platinum,True
USR020624,2024-12-27,35-44,Female,East,App,Gold,False
USR020625,2024-11-30,25-34,Female,North,Mobile,Bronze,False
USR020626,2025-03-06,18-24,Male,South,Mobile,Silver,False
USR020627,2024-10-31,55+,Male,North,Desktop,Gold,True
USR020628,2024-10-24,55+,Female,West,Desktop,Gold,False
USR020629,2024-12-04,55+,Male,West,Mobile,Bronze,False
USR020630,2025-03-03,55+,Female,South,Mobile,Bronze,True
USR020631,2025-02-15,45-54,Female,West,Desktop,Bronze,True
USR020632,2025-03-11,35-44,Female,Central,Mobile,Silver,False
USR020633,2024-12-01,45-54,Female,East,Mobile,Gold,False
USR020634,2024-10-12,35-44,Female,Central,Mobile,Silver,False
USR020635,2025-01-30,18-24,Female,West,Mobile,Silver,True
USR020636,2025-03-26,25-34,Other,North,Mobile,Silver,False
USR020637,2024-12-10,55+,Female,South,Mobile,Silver,False
USR020638,2025-02-16,25-34,Male,East,Mobile,Silver,False
USR020639,2024-11-12,45-54,Female,South,Mobile,Bronze,True
USR020640,2025-03-18,18-24,Male,North,Mobile,Bronze,False
USR020641,2025-03-28,25-34,Female,South,App,Platinum,True
USR020642,2024-10-02,25-34,Female,North,Desktop,Silver,False
USR020643,2025-02-03,18-24,Male,Central,Desktop,Gold,True
USR020644,2024-11-25,18-24,Female,West,Mobile,Bronze,False
USR020645,2025-01-14,25-34,Female,North,Mobile,Silver,False
USR020646,2024-12-24,45-54,Female,North,Mobile,Bronze,False
USR020647,2024-10-26,18-24,Female,North,Mobile,Silver,False
USR020648,2024-10-23,25-34,Male,West,Desktop,Bronze,True
USR020649,2025-02-06,18-24,Male,West,Mobile,Bronze,False
USR020650,2025-02-27,35-44,Female,West,App,Bronze,True
USR020651,2024-11-28,35-44,Male,North,Mobile,Gold,False
USR020652,2025-02-25,35-44,Female,Central,Tablet,Platinum,False
USR020653,2024-12-11,25-34,Male,West,Mobile,Gold,True
USR020654,2024-10-01,25-34,Female,West,App,Gold,False
USR020655,2025-01-18,35-44,Male,West,Mobile,Bronze,False
USR020656,2025-03-28,45-54,Male,South,App,Silver,False
USR020657,2024-12-29,18-24,Female,East,Tablet,Bronze,False
USR020658,2024-12-31,25-34,Female,South,Mobile,Silver,False
USR020659,2025-01-24,25-34,Male,West,App,Gold,True
USR020660,2025-02-20,18-24,Male,South,Mobile,Bronze,False
USR020661,2025-03-28,35-44,Female,Central,Mobile,Bronze,True
USR020662,2024-11-12,35-44,Female,Central,Desktop,Silver,False
USR020663,2024-10-07,25-34,Male,South,Tablet,Bronze,True
USR020664,2024-10-25,25-34,Female,West,Mobile,Silver,False
USR020665,2025-03-10,55+,Male,North,Mobile,Silver,True
USR020666,2025-02-24,45-54,Female,South,Mobile,Gold,False
USR020667,2024-10-06,45-54,Male,South,Desktop,Bronze,False
USR020668,2025-03-20,25-34,Male,West,Desktop,Platinum,False
USR020669,2024-12-10,35-44,Male,Central,Desktop,Silver,False
USR020670,2024-11-19,25-34,Female,South,Mobile,Bronze,False
USR020671,2024-11-14,18-24,Female,East,Mobile,Bronze,False
USR020672,2024-11-10,25-34,Female,South,Desktop,Bronze,True
USR020673,2024-11-29,35-44,Female,South,App,Bronze,False
USR020674,2024-10-12,25-34,Male,East,Mobile,Bronze,False
USR020675,2024-11-15,45-54,Male,West,App,Bronze,True
USR020676,2024-11-20,18-24,Female,South,App,Bronze,True
USR020677,2024-11-23,25-34,Female,West,Tablet,Bronze,True
USR020678,2024-11-20,18-24,Female,East,Desktop,Silver,False
USR020679,2024-11-03,25-34,Female,South,Mobile,Bronze,True
USR020680,2024-12-15,18-24,Male,South,Mobile,Gold,False
USR020681,2025-01-26,25-34,Female,Central,Mobile,Bronze,False
USR020682,2024-10-16,25-34,Female,West,Mobile,Bronze,False
USR020683,2025-03-19,25-34,Female,East,Desktop,Silver,False
USR020684,2025-01-24,35-44,Female,South,Mobile,Silver,False
USR020685,2024-11-27,25-34,Female,East,Mobile,Gold,False
USR020686,2025-03-08,35-44,Male,North,Desktop,Silver,True
USR020687,2024-11-04,35-44,Male,South,Mobile,Silver,False
USR020688,2024-10-09,25-34,Male,Central,Tablet,Silver,False
USR020689,2024-10-31,45-54,Male,East,Mobile,Gold,False
USR020690,2024-11-22,35-44,Female,West,App,Silver,False
USR020691,2025-01-02,25-34,Female,North,Desktop,Bronze,False
USR020692,2025-03-10,55+,Female,North,Desktop,Silver,True
USR020693,2024-12-16,45-54,Female,West,Mobile,Bronze,False
USR020694,2025-03-25,55+,Female,West,Mobile,Bronze,False
USR020695,2025-01-19,35-44,Female,West,Desktop,Silver,False
USR020696,2024-11-09,25-34,Female,Central,Desktop,Silver,True
USR020697,2025-03-26,25-34,Female,East,Mobile,Silver,False
USR020698,2024-10-17,35-44,Male,West,Tablet,Silver,False
USR020699,2024-11-10,55+,Male,South,Tablet,Bronze,True
USR020700,2025-01-30,35-44,Male,West,Desktop,Silver,True
USR020701,2025-01-05,45-54,Other,West,Desktop,Gold,True
USR020702,2024-10-02,25-34,Female,West,Mobile,Silver,False
USR020703,2024-11-13,25-34,Female,West,Mobile,Silver,False
USR020704,2025-01-04,55+,Female,South,Desktop,Bronze,False
USR020705,2024-10-09,45-54,Female,South,Mobile,Silver,True
USR020706,2025-02-14,55+,Male,South,Desktop,Gold,False
USR020707,2024-11-14,45-54,Male,West,Desktop,Platinum,True
USR020708,2025-03-25,25-34,Female,Central,Mobile,Bronze,True
USR020709,2025-01-16,35-44,Female,North,Mobile,Gold,False
USR020710,2024-10-28,55+,Female,South,App,Platinum,False
USR020711,2024-10-22,35-44,Male,Central,App,Bronze,False
USR020712,2024-11-10,25-34,Male,North,Mobile,Gold,False
USR020713,2024-11-24,25-34,Male,South,App,Bronze,False
USR020714,2024-10-19,35-44,Female,West,Desktop,Bronze,False
USR020715,2024-11-09,18-24,Female,North,Mobile,Gold,True
USR020716,2025-01-15,35-44,Female,West,Mobile,Platinum,False
USR020717,2024-10-28,18-24,Female,South,Mobile,Silver,False
USR020718,2025-01-20,25-34,Female,Central,App,Bronze,True
USR020719,2024-11-28,45-54,Female,North,Desktop,Silver,False
USR020720,2025-03-29,25-34,Female,Central,Tablet,Gold,False
USR020721,2024-11-12,45-54,Female,West,Desktop,Bronze,True
USR020722,2024-12-08,25-34,Male,West,Mobile,Bronze,True
USR020723,2025-02-11,55+,Male,North,Mobile,Silver,True
USR020724,2025-02-20,25-34,Male,Central,Mobile,Bronze,True
USR020725,2025-03-23,18-24,Female,West,Mobile,Platinum,True
USR020726,2025-02-13,45-54,Female,East,Mobile,Gold,False
USR020727,2025-03-01,45-54,Male,East,Mobile,Bronze,False
USR020728,2025-02-27,25-34,Male,South,Desktop,Silver,False
USR020729,2024-12-24,55+,Female,South,Desktop,Gold,False
USR020730,2025-01-24,35-44,Male,East,App,Bronze,False
USR020731,2024-11-10,55+,Male,North,Mobile,Gold,False
USR020732,2025-03-02,35-44,Female,North,Mobile,Silver,False
USR020733,2025-02-14,25-34,Male,West,Desktop,Gold,False
USR020734,2025-03-19,25-34,Male,South,Desktop,Bronze,False
USR020735,2025-02-23,25-34,Female,Central,Mobile,Bronze,True
USR020736,2024-11-25,35-44,Female,North,Mobile,Bronze,True
USR020737,2025-01-23,25-34,Male,Central,Mobile,Silver,False
USR020738,2025-01-17,18-24,Female,West,Mobile,Bronze,True
USR020739,2024-11-14,25-34,Female,South,App,Silver,True
USR020740,2025-03-06,25-34,Male,South,App,Gold,True
USR020741,2025-01-22,45-54,Male,Central,Desktop,Silver,False
USR020742,2024-12-11,35-44,Male,South,App,Gold,True
USR020743,2024-12-20,45-54,Female,East,Mobile,Platinum,True
USR020744,2024-12-06,55+,Female,Central,Mobile,Gold,False
USR020745,2025-03-05,35-44,Male,North,Mobile,Gold,False
USR020746,2024-11-24,55+,Female,North,Mobile,Bronze,False
USR020747,2024-10-06,25-34,Female,North,Desktop,Silver,True
USR020748,2024-11-20,25-34,Male,South,Desktop,Bronze,False
USR020749,2025-01-12,25-34,Female,West,Mobile,Bronze,True
USR020750,2024-12-15,25-34,Male,North,App,Gold,True
USR020751,2025-01-05,45-54,Male,North,Desktop,Silver,False
USR020752,2025-02-15,35-44,Male,West,Desktop,Silver,False
USR020753,2025-01-28,25-34,Female,Central,Mobile,Bronze,False
USR020754,2024-10-24,35-44,Female,East,Mobile,Bronze,False
USR020755,2025-02-26,35-44,Female,South,Mobile,Silver,True
USR020756,2024-10-30,18-24,Female,North,Desktop,Gold,False
USR020757,2025-03-27,35-44,Male,East,Desktop,Gold,False
USR020758,2024-11-02,55+,Female,South,Desktop,Bronze,False
USR020759,2024-10-14,45-54,Male,West,Desktop,Silver,False
USR020760,2024-11-28,35-44,Female,Central,Mobile,Bronze,False
USR020761,2025-03-29,25-34,Female,North,Desktop,Bronze,True
USR020762,2025-02-14,18-24,Male,West,Desktop,Platinum,False
USR020763,2024-10-29,25-34,Male,West,Tablet,Gold,True
USR020764,2025-02-21,45-54,Male,East,Mobile,Bronze,False
USR020765,2025-01-31,25-34,Female,West,Mobile,Gold,False
USR020766,2025-01-10,25-34,Female,South,Desktop,Bronze,False
USR020767,2025-03-16,55+,Female,North,Desktop,Bronze,True
USR020768,2025-02-26,45-54,Male,North,App,Bronze,False
USR020769,2024-11-04,35-44,Female,South,Mobile,Silver,False
USR020770,2024-10-14,18-24,Female,West,Desktop,Silver,False
USR020771,2025-02-10,18-24,Male,East,Desktop,Silver,False
USR020772,2024-11-16,18-24,Male,North,Mobile,Bronze,False
USR020773,2025-02-15,35-44,Female,South,App,Gold,False
USR020774,2024-11-29,18-24,Female,West,Desktop,Gold,False
USR020775,2024-11-02,45-54,Male,Central,Mobile,Bronze,True
USR020776,2024-12-01,55+,Male,Central,Mobile,Bronze,True
USR020777,2024-10-13,25-34,Male,West,Mobile,Silver,False
USR020778,2025-02-08,25-34,Male,North,App,Bronze,False
USR020779,2025-03-05,35-44,Male,Central,Mobile,Silver,False
USR020780,2025-02-17,55+,Male,Central,Mobile,Bronze,False
USR020781,2024-10-19,45-54,Male,Central,Mobile,Gold,True
USR020782,2024-12-01,18-24,Male,East,Mobile,Gold,False
USR020783,2025-02-15,18-24,Female,Central,Mobile,Gold,True
USR020784,2025-02-19,45-54,Male,West,Desktop,Bronze,False
USR020785,2024-10-22,35-44,Female,West,Mobile,Bronze,True
USR020786,2024-12-26,18-24,Male,Central,Mobile,Silver,False
USR020787,2025-02-12,35-44,Female,South,Tablet,Silver,False
USR020788,2025-02-15,45-54,Male,West,Desktop,Bronze,False
USR020789,2024-10-24,25-34,Male,North,Mobile,Bronze,False
USR020790,2024-12-06,45-54,Other,East,Desktop,Silver,False
USR020791,2024-12-06,18-24,Female,West,Desktop,Bronze,True
USR020792,2024-12-25,45-54,Male,South,Desktop,Bronze,True
USR020793,2025-02-18,35-44,Male,West,Desktop,Bronze,True
USR020794,2024-11-04,25-34,Female,West,Mobile,Gold,True
USR020795,2024-11-15,35-44,Female,West,Mobile,Silver,False
USR020796,2024-10-12,45-54,Male,Central,Mobile,Silver,False
USR020797,2025-01-18,55+,Female,East,Desktop,Bronze,False
USR020798,2025-02-03,25-34,Male,North,Desktop,Bronze,False
USR020799,2024-11-22,35-44,Female,West,Desktop,Bronze,False
USR020800,2024-11-05,35-44,Female,Central,Mobile,Silver,False
USR020801,2024-11-26,35-44,Male,West,App,Platinum,True
USR020802,2025-03-28,45-54,Female,Central,Mobile,Silver,False
USR020803,2025-03-12,18-24,Male,Central,Desktop,Bronze,True
USR020804,2024-10-23,25-34,Male,North,Desktop,Gold,False
USR020805,2025-02-10,35-44,Female,North,Desktop,Silver,False
USR020806,2024-11-07,18-24,Male,East,Mobile,Bronze,False
USR020807,2025-03-09,55+,Female,Central,Desktop,Silver,False
USR020808,2025-01-22,35-44,Male,South,Tablet,Bronze,False
USR020809,2024-10-19,25-34,Male,Central,Mobile,Platinum,True
USR020810,2025-01-17,45-54,Female,South,Mobile,Bronze,True
USR020811,2025-03-12,25-34,Female,South,Desktop,Bronze,False
USR020812,2025-02-17,35-44,Female,South,Mobile,Silver,False
USR020813,2024-10-21,18-24,Female,East,Mobile,Gold,False
USR020814,2024-12-22,25-34,Female,East,Desktop,Silver,False
USR020815,2025-01-26,18-24,Female,East,App,Gold,True
USR020816,2024-11-12,35-44,Female,South,Mobile,Silver,False
USR020817,2025-03-24,25-34,Other,South,Desktop,Silver,True
USR020818,2024-12-10,25-34,Female,West,Mobile,Silver,False
USR020819,2024-12-26,25-34,Male,North,Mobile,Silver,False
USR020820,2024-10-08,25-34,Female,East,Desktop,Bronze,False
USR020821,2024-10-09,55+,Female,North,Mobile,Platinum,True
USR020822,2024-10-03,18-24,Male,West,App,Platinum,False
USR020823,2024-10-07,45-54,Male,South,Mobile,Gold,False
USR020824,2025-03-20,35-44,Male,East,Tablet,Silver,False
USR020825,2025-03-26,35-44,Female,West,Desktop,Silver,False
USR020826,2024-10-07,25-34,Male,West,Mobile,Gold,False
USR020827,2024-10-08,55+,Male,Central,Mobile,Silver,False
USR020828,2024-10-22,25-34,Female,South,Mobile,Platinum,True
USR020829,2024-12-22,35-44,Male,South,Mobile,Silver,True
USR020830,2024-11-12,55+,Female,South,Mobile,Silver,True
USR020831,2025-03-13,45-54,Female,North,Tablet,Silver,False
USR020832,2025-02-27,35-44,Female,West,Tablet,Gold,False
USR020833,2024-10-21,55+,Male,West,Desktop,Silver,True
USR020834,2024-10-22,35-44,Male,East,Mobile,Silver,True
USR020835,2025-03-26,25-34,Male,North,Mobile,Silver,False
USR020836,2024-11-18,25-34,Female,East,Mobile,Platinum,False
USR020837,2025-02-01,25-34,Female,East,Desktop,Platinum,False
USR020838,2024-10-26,25-34,Female,East,Tablet,Platinum,True
USR020839,2025-01-21,45-54,Female,East,Mobile,Bronze,False
USR020840,2025-02-15,35-44,Female,North,Tablet,Silver,False
USR020841,2025-03-15,18-24,Female,South,Desktop,Gold,False
USR020842,2025-01-04,45-54,Female,South,App,Bronze,False
USR020843,2024-10-15,25-34,Male,South,Mobile,Bronze,False
USR020844,2025-03-11,55+,Male,West,Desktop,Silver,False
USR020845,2025-03-04,55+,Male,West,Desktop,Gold,True
USR020846,2024-10-07,55+,Male,Central,App,Bronze,True
USR020847,2024-11-08,45-54,Male,West,Desktop,Platinum,False
USR020848,2024-12-30,25-34,Female,South,Mobile,Bronze,False
USR020849,2024-12-20,35-44,Female,East,Desktop,Bronze,False
USR020850,2025-01-06,25-34,Female,West,App,Bronze,False
USR020851,2025-03-22,25-34,Male,South,Tablet,Platinum,False
USR020852,2024-10-30,35-44,Male,West,App,Bronze,False
USR020853,2025-02-07,18-24,Male,West,App,Platinum,True
USR020854,2025-03-15,55+,Female,West,Tablet,Bronze,False
USR020855,2024-12-14,55+,Male,North,Mobile,Platinum,False
USR020856,2024-12-14,25-34,Male,South,Tablet,Bronze,False
USR020857,2024-12-06,35-44,Male,Central,Mobile,Silver,False
USR020858,2024-11-10,25-34,Male,South,Mobile,Gold,True
USR020859,2024-10-22,45-54,Male,West,App,Platinum,True
USR020860,2025-02-17,35-44,Male,North,Desktop,Bronze,False
USR020861,2024-11-07,25-34,Female,Central,Desktop,Silver,False
USR020862,2025-03-03,25-34,Female,North,Desktop,Bronze,False
USR020863,2025-03-21,25-34,Female,Central,Mobile,Gold,False
USR020864,2025-02-25,55+,Female,North,Mobile,Gold,False
USR020865,2025-02-16,18-24,Female,East,Mobile,Bronze,False
USR020866,2025-01-31,18-24,Female,North,Tablet,Bronze,True
USR020867,2024-12-13,45-54,Female,West,Mobile,Bronze,True
USR020868,2025-02-03,45-54,Male,Central,Mobile,Gold,True
USR020869,2025-02-11,45-54,Female,South,Desktop,Bronze,False
USR020870,2024-10-20,35-44,Other,South,Desktop,Silver,True
USR020871,2024-11-08,35-44,Male,North,Mobile,Platinum,False
USR020872,2024-11-14,35-44,Male,East,Mobile,Bronze,True
USR020873,2024-12-13,18-24,Male,West,Desktop,Silver,False
USR020874,2025-02-06,35-44,Female,West,Desktop,Silver,False
USR020875,2025-03-09,18-24,Male,Central,App,Silver,False
USR020876,2024-10-11,25-34,Female,North,Tablet,Bronze,True
USR020877,2024-12-20,55+,Female,East,Mobile,Bronze,False
USR020878,2025-01-06,25-34,Male,South,Desktop,Silver,True
USR020879,2025-01-29,55+,Male,South,Desktop,Bronze,True
USR020880,2024-10-11,25-34,Other,South,Mobile,Bronze,True
USR020881,2025-02-07,25-34,Female,Central,Tablet,Bronze,False
USR020882,2025-01-20,35-44,Female,South,Mobile,Platinum,True
USR020883,2025-01-28,45-54,Male,North,Mobile,Platinum,False
USR020884,2024-10-07,35-44,Female,South,Mobile,Bronze,False
USR020885,2024-10-12,45-54,Female,South,App,Bronze,True
USR020886,2025-03-03,18-24,Female,South,Desktop,Gold,False
USR020887,2024-10-13,55+,Male,East,Mobile,Bronze,False
USR020888,2024-10-01,25-34,Female,West,Desktop,Silver,True
USR020889,2025-03-19,45-54,Male,West,App,Platinum,True
USR020890,2024-12-06,25-34,Male,East,Mobile,Gold,False
USR020891,2024-12-02,45-54,Female,West,Mobile,Silver,False
USR020892,2025-01-05,35-44,Male,North,Mobile,Gold,False
USR020893,2024-12-28,18-24,Male,South,Mobile,Bronze,True
USR020894,2025-03-12,55+,Female,North,Mobile,Silver,False
USR020895,2024-12-27,25-34,Male,Central,Mobile,Gold,False
USR020896,2024-10-23,25-34,Male,West,Desktop,Bronze,True
USR020897,2025-01-01,45-54,Male,West,App,Bronze,False
USR020898,2025-02-10,18-24,Female,West,Mobile,Bronze,False
USR020899,2024-12-10,25-34,Male,North,App,Bronze,False
USR020900,2025-02-13,35-44,Female,North,Desktop,Bronze,False
USR020901,2024-11-08,45-54,Male,Central,Mobile,Silver,False
USR020902,2025-01-12,18-24,Male,East,Mobile,Bronze,False
USR020903,2025-01-05,35-44,Female,West,Mobile,Gold,False
USR020904,2025-02-22,35-44,Male,North,Desktop,Gold,True
USR020905,2024-11-01,45-54,Female,North,Desktop,Bronze,True
USR020906,2024-11-30,55+,Female,West,Mobile,Bronze,False
USR020907,2025-01-14,45-54,Male,South,Tablet,Gold,False
USR020908,2024-11-08,35-44,Male,South,Tablet,Bronze,True
USR020909,2024-12-08,25-34,Female,South,Mobile,Silver,True
USR020910,2025-02-08,18-24,Female,East,Tablet,Silver,False
USR020911,2024-11-28,35-44,Male,West,Tablet,Gold,False
USR020912,2024-12-22,55+,Female,Central,Mobile,Bronze,True
USR020913,2025-01-03,35-44,Male,West,Mobile,Bronze,False
USR020914,2025-03-19,18-24,Female,East,App,Bronze,False
USR020915,2024-10-13,25-34,Male,North,Mobile,Gold,False
USR020916,2025-01-02,35-44,Female,North,Mobile,Silver,False
USR020917,2024-12-19,35-44,Female,North,Desktop,Gold,True
USR020918,2024-11-13,35-44,Female,Central,Tablet,Silver,True
USR020919,2025-02-25,35-44,Male,West,Desktop,Silver,True
USR020920,2025-01-05,25-34,Female,North,App,Bronze,True
USR020921,2024-10-11,55+,Female,South,Tablet,Silver,True
USR020922,2025-02-19,35-44,Female,South,App,Silver,False
USR020923,2024-10-11,25-34,Male,South,Desktop,Gold,False
USR020924,2025-03-10,25-34,Male,North,Desktop,Bronze,False
USR020925,2025-01-29,55+,Female,East,Mobile,Bronze,False
USR020926,2024-10-14,45-54,Female,Central,Mobile,Silver,True
USR020927,2025-01-13,25-34,Female,North,Mobile,Bronze,False
USR020928,2024-11-23,18-24,Female,North,App,Bronze,False
USR020929,2024-12-01,18-24,Female,West,App,Bronze,False
USR020930,2025-01-14,25-34,Male,West,Mobile,Silver,True
USR020931,2025-03-04,35-44,Male,South,Desktop,Bronze,False
USR020932,2025-03-07,35-44,Male,Central,Tablet,Bronze,True
USR020933,2025-02-20,35-44,Female,West,Mobile,Bronze,True
USR020934,2025-01-26,35-44,Male,East,App,Platinum,True
USR020935,2025-03-08,18-24,Female,West,Desktop,Bronze,True
USR020936,2024-12-30,18-24,Male,South,Mobile,Bronze,False
USR020937,2024-10-05,25-34,Female,South,Desktop,Bronze,True
USR020938,2025-03-09,18-24,Female,South,Desktop,Bronze,False
USR020939,2025-03-12,18-24,Male,North,Mobile,Bronze,False
USR020940,2025-02-12,35-44,Female,Central,Desktop,Platinum,False
USR020941,2024-11-17,45-54,Female,South,Desktop,Silver,False
USR020942,2024-11-02,45-54,Male,Central,Mobile,Silver,False
USR020943,2024-10-17,45-54,Male,Central,Mobile,Bronze,False
USR020944,2024-10-16,35-44,Female,North,Desktop,Bronze,False
USR020945,2024-12-08,35-44,Female,North,Mobile,Platinum,False
USR020946,2024-10-13,25-34,Female,Central,Mobile,Silver,True
USR020947,2024-11-01,55+,Female,North,Desktop,Silver,True
USR020948,2025-01-09,25-34,Female,South,Mobile,Silver,True
USR020949,2024-12-04,25-34,Female,North,App,Gold,True
USR020950,2025-02-13,25-34,Male,Central,Mobile,Bronze,False
USR020951,2024-11-01,55+,Male,North,Mobile,Silver,True
USR020952,2025-02-20,55+,Female,West,Desktop,Bronze,False
USR020953,2025-02-13,45-54,Female,Central,Desktop,Gold,False
USR020954,2024-10-02,35-44,Male,Central,Mobile,Bronze,True
USR020955,2024-12-06,35-44,Male,East,Mobile,Bronze,False
USR020956,2025-03-10,55+,Female,East,Mobile,Platinum,True
USR020957,2024-12-06,35-44,Male,East,Mobile,Bronze,True
USR020958,2025-03-14,55+,Female,East,Desktop,Bronze,False
USR020959,2024-11-15,25-34,Female,South,Desktop,Gold,False
USR020960,2025-02-18,25-34,Female,East,Desktop,Bronze,False
USR020961,2025-01-30,45-54,Male,South,Mobile,Bronze,False
USR020962,2025-02-05,18-24,Female,East,Mobile,Bronze,False
USR020963,2024-12-03,55+,Female,West,Mobile,Silver,False
USR020964,2025-02-10,35-44,Male,North,Tablet,Gold,True
USR020965,2024-11-19,55+,Female,Central,Tablet,Silver,False
USR020966,2025-01-05,25-34,Female,East,Desktop,Gold,True
USR020967,2024-11-18,35-44,Male,West,App,Platinum,True
USR020968,2025-02-13,25-34,Female,South,Mobile,Platinum,False
USR020969,2025-03-15,35-44,Female,Central,Desktop,Bronze,True
USR020970,2024-10-17,35-44,Male,West,Tablet,Silver,False
USR020971,2025-01-11,55+,Female,Central,Desktop,Silver,False
USR020972,2024-12-08,35-44,Female,West,Mobile,Gold,False
USR020973,2024-12-02,25-34,Female,Central,Desktop,Silver,False
USR020974,2024-11-09,55+,Male,South,Desktop,Gold,False
USR020975,2025-03-22,25-34,Male,West,Desktop,Bronze,False
USR020976,2024-10-17,25-34,Female,South,App,Bronze,False
USR020977,2024-11-06,18-24,Male,West,App,Gold,False
USR020978,2025-03-28,45-54,Male,Central,Desktop,Bronze,False
USR020979,2025-01-11,25-34,Male,North,App,Bronze,False
USR020980,2025-03-08,25-34,Female,West,App,Bronze,False
USR020981,2025-03-23,55+,Female,West,Mobile,Silver,False
USR020982,2024-12-15,45-54,Other,South,Desktop,Platinum,True
USR020983,2024-11-13,18-24,Male,North,Mobile,Bronze,False
USR020984,2025-02-11,45-54,Male,South,Tablet,Platinum,True
USR020985,2025-02-24,55+,Female,North,Mobile,Bronze,False
USR020986,2025-03-15,18-24,Male,Central,Mobile,Silver,False
USR020987,2025-03-21,45-54,Female,West,App,Bronze,False
USR020988,2025-03-20,35-44,Male,West,Mobile,Platinum,False
USR020989,2024-12-18,35-44,Female,West,Desktop,Silver,False
USR020990,2025-01-13,25-34,Female,South,Mobile,Platinum,False
USR020991,2024-12-16,35-44,Female,Central,Desktop,Platinum,False
USR020992,2024-11-10,18-24,Male,West,Desktop,Silver,False
USR020993,2024-10-06,45-54,Female,Central,Desktop,Gold,False
USR020994,2024-12-02,18-24,Female,East,Desktop,Bronze,False
USR020995,2025-01-16,25-34,Male,South,Desktop,Gold,False
USR020996,2024-11-03,18-24,Female,West,Mobile,Silver,False
USR020997,2025-01-03,45-54,Male,West,Mobile,Bronze,False
USR020998,2025-02-13,25-34,Female,West,Desktop,Gold,False
USR020999,2025-01-19,25-34,Male,South,Mobile,Platinum,False
USR021000,2024-11-24,25-34,Female,East,App,Silver,True
USR021001,2024-10-27,45-54,Male,North,App,Bronze,False
USR021002,2024-12-19,25-34,Female,West,Desktop,Bronze,True
USR021003,2024-12-04,45-54,Other,East,Mobile,Bronze,False
USR021004,2024-10-22,18-24,Female,North,Mobile,Silver,False
USR021005,2025-01-27,25-34,Female,East,App,Silver,False
USR021006,2024-10-11,35-44,Female,South,Tablet,Silver,False
USR021007,2025-01-08,55+,Male,West,Desktop,Bronze,False
USR021008,2024-12-14,18-24,Male,West,Mobile,Bronze,True
USR021009,2025-03-11,18-24,Male,South,Mobile,Silver,True
USR021010,2025-01-08,18-24,Female,West,Desktop,Gold,True
USR021011,2024-11-10,35-44,Female,North,Desktop,Gold,False
USR021012,2024-12-30,25-34,Male,West,Desktop,Platinum,True
USR021013,2025-01-04,45-54,Female,East,Desktop,Bronze,True
USR021014,2024-12-14,18-24,Male,South,Mobile,Silver,False
USR021015,2024-10-11,25-34,Male,South,Mobile,Platinum,False
USR021016,2024-11-17,25-34,Male,South,App,Silver,False
