state_code,district_code,report_date,financial_year,month_num,workers_paid,total_wages_lakhs,wages_within_15days_lakhs,pending_wages_lakhs,avg_wage_rate,notified_wage_rate
OD,OD_D05,2020-11-01,FY2021,11,16218,1050.28,759.54,106.63,231.81,244.11
OD,OD_D01,2020-12-01,FY2021,12,12370,807.52,595.37,125.3,242.77,244.11
OD,OD_D02,2020-12-01,FY2021,12,8010,455.24,385.36,79.63,242.44,244.11
OD,OD_D03,2020-12-01,FY2021,12,11072,605.27,534.45,65.36,241.5,244.11
OD,OD_D04,2020-12-01,FY2021,12,18300,908.52,738.04,153.09,238.5,244.11
OD,OD_D05,2020-12-01,FY2021,12,17742,1147.14,1002.26,103.68,234.74,244.11
OD,OD_D01,2021-01-01,FY2021,1,12698,991.94,716.04,99.94,235.14,244.11
OD,OD_D02,2021-01-01,FY2021,1,15776,877.34,779.02,104.9,235.56,244.11
OD,OD_D03,2021-01-01,FY2021,1,12398,708.99,586.08,71.93,230.01,244.11
OD,OD_D04,2021-01-01,FY2021,1,21027,1602.44,1332.39,122.95,245.33,244.11
OD,OD_D05,2021-01-01,FY2021,1,7234,579.38,348.6,61.73,244.82,244.11
OD,OD_D01,2021-02-01,FY2021,2,10821,787.99,584.06,91.42,248.82,244.11
OD,OD_D02,2021-02-01,FY2021,2,7729,627.15,439.75,51.46,234.66,244.11
OD,OD_D03,2021-02-01,FY2021,2,17597,815.06,672.65,154.8,227.63,244.11
OD,OD_D04,2021-02-01,FY2021,2,19935,1402.7,1221.49,138.23,226.18,244.11
OD,OD_D05,2021-02-01,FY2021,2,16323,1058.05,838.02,64.7,246.75,244.11
OD,OD_D01,2021-03-01,FY2021,3,7288,351.22,208.84,39.51,230.15,244.11
OD,OD_D02,2021-03-01,FY2021,3,12674,730.51,411.0,64.69,243.12,244.11
OD,OD_D03,2021-03-01,FY2021,3,9749,481.17,276.23,51.26,225.02,244.11
OD,OD_D04,2021-03-01,FY2021,3,21232,1156.45,703.8,66.7,225.01,244.11
OD,OD_D05,2021-03-01,FY2021,3,13182,677.91,479.99,65.55,240.79,244.11
OD,OD_D01,2021-04-01,FY2022,4,14056,1001.03,850.55,91.97,234.68,251.22
OD,OD_D02,2021-04-01,FY2022,4,14693,872.09,533.17,77.79,243.51,251.22
OD,OD_D03,2021-04-01,FY2022,4,20557,1550.14,1225.4,275.93,244.2,251.22
OD,OD_D04,2021-04-01,FY2022,4,19892,1284.43,936.98,222.25,241.82,251.22
OD,OD_D05,2021-04-01,FY2022,4,22481,1871.69,1474.53,329.21,249.82,251.22
OD,OD_D01,2021-05-01,FY2022,5,17212,1318.59,1090.77,112.29,250.53,251.22
OD,OD_D02,2021-05-01,FY2022,5,21791,1888.69,1351.99,153.71,254.16,251.22
OD,OD_D03,2021-05-01,FY2022,5,11016,858.23,479.33,117.13,254.93,251.22
OD,OD_D04,2021-05-01,FY2022,5,17281,1379.27,1185.21,70.94,238.02,251.22
OD,OD_D05,2021-05-01,FY2022,5,6736,471.49,276.78,47.7,254.37,251.22
OD,OD_D01,2021-06-01,FY2022,6,9511,777.72,562.4,106.95,255.86,251.22
OD,OD_D02,2021-06-01,FY2022,6,24127,1644.32,1420.41,314.4,250.25,251.22
OD,OD_D03,2021-06-01,FY2022,6,25826,1440.67,1142.15,269.15,232.55,251.22
OD,OD_D04,2021-06-01,FY2022,6,9620,780.35,545.74,56.56,236.96,251.22
OD,OD_D05,2021-06-01,FY2022,6,14481,1033.26,923.1,163.22,239.02,251.22
OD,OD_D01,2021-07-01,FY2022,7,11723,706.48,509.31,100.06,255.23,251.22
OD,OD_D02,2021-07-01,FY2022,7,17248,1205.14,727.93,72.48,234.06,251.22
OD,OD_D03,2021-07-01,FY2022,7,27366,2236.44,1355.64,308.6,251.01,251.22
OD,OD_D04,2021-07-01,FY2022,7,14848,782.43,606.14,65.29,236.51,251.22
OD,OD_D05,2021-07-01,FY2022,7,10671,563.2,427.75,107.24,232.86,251.22
OD,OD_D01,2021-08-01,FY2022,8,17171,951.2,860.39,156.15,239.8,251.22
OD,OD_D02,2021-08-01,FY2022,8,23669,1148.93,1030.18,187.26,240.05,251.22
OD,OD_D03,2021-08-01,FY2022,8,26038,1826.91,1162.1,94.53,236.36,251.22
OD,OD_D04,2021-08-01,FY2022,8,5924,311.67,199.47,56.84,237.3,251.22
OD,OD_D05,2021-08-01,FY2022,8,18401,1441.26,918.93,123.77,242.46,251.22
OD,OD_D01,2021-09-01,FY2022,9,9302,582.28,474.71,53.11,237.55,251.22
OD,OD_D02,2021-09-01,FY2022,9,20038,1435.2,1061.53,259.54,249.91,251.22
OD,OD_D03,2021-09-01,FY2022,9,17887,1116.0,799.7,217.54,249.24,251.22
OD,OD_D04,2021-09-01,FY2022,9,26728,1871.44,1101.6,259.75,244.18,251.22
OD,OD_D05,2021-09-01,FY2022,9,26898,1373.66,1139.74,92.25,231.93,251.22
OD,OD_D01,2021-10-01,FY2022,10,15060,891.79,761.61,145.95,236.78,251.22
OD,OD_D02,2021-10-01,FY2022,10,5847,507.83,355.62,100.04,250.78,251.22
OD,OD_D03,2021-10-01,FY2022,10,20290,1192.29,696.42,230.19,248.58,251.22
OD,OD_D04,2021-10-01,FY2022,10,18653,1062.04,816.24,138.3,248.91,251.22
OD,OD_D05,2021-10-01,FY2022,10,24251,1537.94,861.53,175.98,234.73,251.22
OD,OD_D01,2021-11-01,FY2022,11,11969,781.33,482.13,108.73,245.74,251.22
OD,OD_D02,2021-11-01,FY2022,11,24550,1288.54,1183.9,257.62,242.86,251.22
OD,OD_D03,2021-11-01,FY2022,11,24821,1435.38,795.55,258.84,246.02,251.22
OD,OD_D04,2021-11-01,FY2022,11,20728,1220.92,865.87,158.57,251.03,251.22
OD,OD_D05,2021-11-01,FY2022,11,24658,2018.13,1745.98,252.78,253.53,251.22
OD,OD_D01,2021-12-01,FY2022,12,21173,1669.13,1448.27,100.02,239.49,251.22
OD,OD_D02,2021-12-01,FY2022,12,26612,2217.63,1907.16,265.74,243.22,251.22
OD,OD_D03,2021-12-01,FY2022,12,8922,527.05,308.3,56.63,239.76,251.22
OD,OD_D04,2021-12-01,FY2022,12,11401,830.3,545.19,130.69,241.14,251.22
OD,OD_D05,2021-12-01,FY2022,12,17711,1276.23,740.43,191.17,244.63,251.22
OD,OD_D01,2022-01-01,FY2022,1,13388,893.24,718.29,144.14,240.97,251.22
OD,OD_D02,2022-01-01,FY2022,1,13681,797.7,556.33,117.29,240.84,251.22
OD,OD_D03,2022-01-01,FY2022,1,23701,1569.59,1350.06,243.66,245.26,251.22
OD,OD_D04,2022-01-01,FY2022,1,16500,1082.5,899.57,63.66,252.44,251.22
OD,OD_D05,2022-01-01,FY2022,1,12413,682.25,506.13,52.86,239.46,251.22
OD,OD_D01,2022-02-01,FY2022,2,20616,1684.89,1406.58,90.69,235.26,251.22
OD,OD_D02,2022-02-01,FY2022,2,24602,1624.38,1037.53,236.14,240.37,251.22
OD,OD_D03,2022-02-01,FY2022,2,10309,540.8,384.72,68.51,254.68,251.22
OD,OD_D04,2022-02-01,FY2022,2,18495,1501.11,1338.39,103.31,242.47,251.22
OD,OD_D05,2022-02-01,FY2022,2,14840,979.66,699.94,76.42,245.03,251.22
OD,OD_D01,2022-03-01,FY2022,3,10088,691.92,613.45,74.57,255.5,251.22
OD,OD_D02,2022-03-01,FY2022,3,19521,1199.95,1080.32,185.83,241.62,251.22
OD,OD_D03,2022-03-01,FY2022,3,9424,686.94,399.87,68.73,238.39,251.22
OD,OD_D04,2022-03-01,FY2022,3,15719,798.22,683.88,79.65,250.39,251.22
OD,OD_D05,2022-03-01,FY2022,3,19146,1432.17,1284.93,245.63,231.75,251.22
OD,OD_D01,2022-04-01,FY2023,4,15781,1375.84,881.66,116.5,260.84,258.33
OD,OD_D02,2022-04-01,FY2023,4,18436,1575.53,1389.59,289.86,250.36,258.33
OD,OD_D03,2022-04-01,FY2023,4,12294,696.5,435.6,116.64,250.35,258.33
OD,OD_D04,2022-04-01,FY2023,4,18566,1636.21,1243.7,210.96,259.72,258.33
OD,OD_D05,2022-04-01,FY2023,4,13002,1092.81,614.97,113.45,250.89,258.33
OD,OD_D01,2022-05-01,FY2023,5,18078,1260.76,1071.61,67.26,244.37,258.33
OD,OD_D02,2022-05-01,FY2023,5,25412,1936.31,1550.24,226.05,245.89,258.33
OD,OD_D03,2022-05-01,FY2023,5,20045,1733.6,1036.64,279.15,251.01,258.33
OD,OD_D04,2022-05-01,FY2023,5,23021,1157.94,861.51,84.56,250.28,258.33
OD,OD_D05,2022-05-01,FY2023,5,15310,1221.69,996.19,183.02,244.41,258.33
OD,OD_D01,2022-06-01,FY2023,6,18917,1488.57,845.88,137.91,240.17,258.33
OD,OD_D02,2022-06-01,FY2023,6,6452,383.9,249.57,48.51,255.09,258.33
OD,OD_D03,2022-06-01,FY2023,6,7812,551.85,377.39,51.15,256.19,258.33
OD,OD_D04,2022-06-01,FY2023,6,8399,488.01,359.66,47.58,243.97,258.33
OD,OD_D05,2022-06-01,FY2023,6,17243,1315.15,746.29,204.3,263.12,258.33
OD,OD_D01,2022-07-01,FY2023,7,8847,517.04,400.26,67.67,256.06,258.33
OD,OD_D02,2022-07-01,FY2023,7,25985,1876.83,1255.73,180.83,256.46,258.33
OD,OD_D03,2022-07-01,FY2023,7,7738,540.36,351.64,38.8,245.2,258.33
OD,OD_D04,2022-07-01,FY2023,7,26356,1787.12,1066.3,224.5,250.36,258.33
OD,OD_D05,2022-07-01,FY2023,7,29461,1823.42,1307.71,238.38,253.41,258.33
OD,OD_D01,2022-08-01,FY2023,8,8709,533.2,299.09,69.55,259.91,258.33
OD,OD_D02,2022-08-01,FY2023,8,13979,787.59,716.26,153.88,258.76,258.33
OD,OD_D03,2022-08-01,FY2023,8,20601,1166.04,806.36,144.6,241.4,258.33
OD,OD_D04,2022-08-01,FY2023,8,26786,1937.97,1355.67,148.21,240.28,258.33
OD,OD_D05,2022-08-01,FY2023,8,7871,601.23,476.99,61.55,256.77,258.33
OD,OD_D01,2022-09-01,FY2023,9,16773,1313.21,909.23,190.0,258.07,258.33
OD,OD_D02,2022-09-01,FY2023,9,15771,754.55,478.3,69.32,237.79,258.33
OD,OD_D03,2022-09-01,FY2023,9,18903,1343.7,969.55,145.1,258.36,258.33
OD,OD_D04,2022-09-01,FY2023,9,19120,1047.61,884.18,52.76,247.63,258.33
OD,OD_D05,2022-09-01,FY2023,9,17427,953.59,614.73,103.94,254.07,258.33
OD,OD_D01,2022-10-01,FY2023,10,20841,1113.93,835.38,172.88,263.42,258.33
OD,OD_D02,2022-10-01,FY2023,10,8126,535.0,463.81,102.46,256.09,258.33
OD,OD_D03,2022-10-01,FY2023,10,20434,1665.45,967.47,193.87,246.16,258.33
OD,OD_D04,2022-10-01,FY2023,10,23949,1319.83,868.14,190.08,250.66,258.33
OD,OD_D05,2022-10-01,FY2023,10,24640,1512.9,1318.73,87.09,252.46,258.33
OD,OD_D01,2022-11-01,FY2023,11,10828,819.4,651.37,146.78,262.41,258.33
OD,OD_D02,2022-11-01,FY2023,11,25934,1499.2,961.19,76.45,238.39,258.33
OD,OD_D03,2022-11-01,FY2023,11,25488,1579.42,926.9,313.45,245.86,258.33
OD,OD_D04,2022-11-01,FY2023,11,20955,1305.26,966.65,217.62,240.18,258.33
OD,OD_D05,2022-11-01,FY2023,11,11543,861.07,655.07,136.57,242.16,258.33
OD,OD_D01,2022-12-01,FY2023,12,25228,1930.42,1546.84,266.26,254.25,258.33
OD,OD_D02,2022-12-01,FY2023,12,16128,987.26,726.79,135.92,247.46,258.33
OD,OD_D03,2022-12-01,FY2023,12,7161,538.81,466.93,103.99,260.73,258.33
OD,OD_D04,2022-12-01,FY2023,12,17762,1465.74,1215.34,178.88,245.28,258.33
OD,OD_D05,2022-12-01,FY2023,12,23753,1386.92,1223.02,70.02,250.1,258.33
OD,OD_D01,2023-01-01,FY2023,1,10592,779.14,538.2,100.92,250.79,258.33
OD,OD_D02,2023-01-01,FY2023,1,10655,595.12,531.36,66.47,247.02,258.33
OD,OD_D03,2023-01-01,FY2023,1,26194,1839.85,1677.44,360.84,244.02,258.33
OD,OD_D04,2023-01-01,FY2023,1,27839,2324.51,1660.69,294.25,247.65,258.33
OD,OD_D05,2023-01-01,FY2023,1,18724,975.55,839.05,183.62,254.75,258.33
OD,OD_D01,2023-02-01,FY2023,2,18301,1028.25,686.24,170.66,239.85,258.33
OD,OD_D02,2023-02-01,FY2023,2,16899,1458.17,1280.51,273.53,258.53,258.33
OD,OD_D03,2023-02-01,FY2023,2,19741,1149.88,687.32,87.17,246.38,258.33
OD,OD_D04,2023-02-01,FY2023,2,9684,668.87,547.95,122.97,248.67,258.33
OD,OD_D05,2023-02-01,FY2023,2,8244,484.91,436.96,39.69,241.56,258.33
OD,OD_D01,2023-03-01,FY2023,3,14569,1146.6,782.47,126.31,252.03,258.33
OD,OD_D02,2023-03-01,FY2023,3,6664,498.79,362.76,97.07,256.79,258.33
OD,OD_D03,2023-03-01,FY2023,3,23907,1267.51,984.98,224.12,259.66,258.33
OD,OD_D04,2023-03-01,FY2023,3,17830,1531.36,878.98,124.9,245.75,258.33
OD,OD_D05,2023-03-01,FY2023,3,24758,1961.8,1320.85,337.03,245.34,258.33
OD,OD_D01,2023-04-01,FY2024,4,26175,1870.45,1151.7,126.04,256.64,265.44
OD,OD_D02,2023-04-01,FY2024,4,11128,749.58,443.34,127.03,255.45,265.44
OD,OD_D03,2023-04-01,FY2024,4,20143,1785.75,1092.65,285.19,264.86,265.44
OD,OD_D04,2023-04-01,FY2024,4,27463,2294.1,1269.21,264.26,248.29,265.44
OD,OD_D05,2023-04-01,FY2024,4,18175,1591.49,1191.96,223.51,250.63,265.44
OD,OD_D01,2023-05-01,FY2024,5,24225,1976.47,1161.56,222.58,264.61,265.44
OD,OD_D02,2023-05-01,FY2024,5,16670,1297.34,763.46,150.57,244.49,265.44
OD,OD_D03,2023-05-01,FY2024,5,6400,564.24,344.76,74.31,269.58,265.44
OD,OD_D04,2023-05-01,FY2024,5,21519,1343.44,814.64,141.68,252.38,265.44
OD,OD_D05,2023-05-01,FY2024,5,28862,2358.07,1312.28,273.7,267.43,265.44
OD,OD_D01,2023-06-01,FY2024,6,19611,1548.14,1280.98,250.21,244.37,265.44
OD,OD_D02,2023-06-01,FY2024,6,15947,998.57,885.7,112.64,259.56,265.44
OD,OD_D03,2023-06-01,FY2024,6,20162,1136.86,840.47,204.91,247.11,265.44
OD,OD_D04,2023-06-01,FY2024,6,19778,1254.95,935.77,240.47,250.38,265.44
OD,OD_D05,2023-06-01,FY2024,6,21093,1309.45,824.47,148.19,256.73,265.44
OD,OD_D01,2023-07-01,FY2024,7,22876,1532.95,1405.93,300.57,264.05,265.44
OD,OD_D02,2023-07-01,FY2024,7,16903,1001.37,921.14,50.89,245.7,265.44
OD,OD_D03,2023-07-01,FY2024,7,12997,1007.32,833.9,167.86,246.35,265.44
OD,OD_D04,2023-07-01,FY2024,7,7585,547.22,451.91,76.42,264.72,265.44
OD,OD_D05,2023-07-01,FY2024,7,26520,2289.45,1446.68,255.97,259.66,265.44
OD,OD_D01,2023-08-01,FY2024,8,9564,551.37,477.71,30.35,254.92,265.44
OD,OD_D02,2023-08-01,FY2024,8,27462,2261.92,1788.18,132.24,246.7,265.44
OD,OD_D03,2023-08-01,FY2024,8,13382,1004.87,858.46,158.64,266.61,265.44
OD,OD_D04,2023-08-01,FY2024,8,18342,1469.37,1026.55,92.2,260.15,265.44
OD,OD_D05,2023-08-01,FY2024,8,9971,623.03,563.54,56.5,260.91,265.44
OD,OD_D01,2023-09-01,FY2024,9,24093,1781.88,1520.68,162.32,245.63,265.44
OD,OD_D02,2023-09-01,FY2024,9,27462,2009.9,1348.72,188.68,261.55,265.44
OD,OD_D03,2023-09-01,FY2024,9,10254,637.42,393.99,110.08,257.51,265.44
OD,OD_D04,2023-09-01,FY2024,9,20546,1760.45,1182.14,105.76,255.62,265.44
OD,OD_D05,2023-09-01,FY2024,9,10737,641.91,388.56,122.63,258.4,265.44
OD,OD_D01,2023-10-01,FY2024,10,28578,2462.5,2080.31,189.54,251.43,265.44
OD,OD_D02,2023-10-01,FY2024,10,10437,887.54,546.52,100.17,248.32,265.44
OD,OD_D03,2023-10-01,FY2024,10,9219,795.74,628.74,142.8,253.21,265.44
OD,OD_D04,2023-10-01,FY2024,10,13069,835.84,651.87,83.11,248.85,265.44
OD,OD_D05,2023-10-01,FY2024,10,21561,1456.65,1075.08,197.3,260.15,265.44
OD,OD_D01,2023-11-01,FY2024,11,11697,999.31,713.22,132.03,268.73,265.44
OD,OD_D02,2023-11-01,FY2024,11,26331,2183.92,1240.08,336.98,263.25,265.44
OD,OD_D03,2023-11-01,FY2024,11,13789,749.06,569.08,95.59,249.95,265.44
OD,OD_D04,2023-11-01,FY2024,11,22284,1495.87,1217.89,92.17,256.18,265.44
OD,OD_D05,2023-11-01,FY2024,11,23503,1291.78,1159.34,191.36,257.61,265.44
OD,OD_D01,2023-12-01,FY2024,12,14871,975.81,812.95,101.71,257.11,265.44
OD,OD_D02,2023-12-01,FY2024,12,21574,1353.66,1203.86,269.77,259.29,265.44
OD,OD_D03,2023-12-01,FY2024,12,20452,1174.83,895.94,99.01,264.35,265.44
OD,OD_D04,2023-12-01,FY2024,12,21907,1695.07,1042.68,283.76,267.45,265.44
OD,OD_D05,2023-12-01,FY2024,12,26188,2175.96,1225.27,247.77,246.71,265.44
OD,OD_D01,2024-01-01,FY2024,1,8333,554.35,380.15,96.82,253.87,265.44
OD,OD_D02,2024-01-01,FY2024,1,8891,699.23,446.13,108.57,255.58,265.44
OD,OD_D03,2024-01-01,FY2024,1,23410,1847.03,1658.2,366.94,267.15,265.44
OD,OD_D04,2024-01-01,FY2024,1,15978,1013.17,845.46,93.56,265.1,265.44
OD,OD_D05,2024-01-01,FY2024,1,30329,1912.37,1294.69,187.42,253.93,265.44
OD,OD_D01,2024-02-01,FY2024,2,24204,1830.19,1255.39,161.81,249.11,265.44
OD,OD_D02,2024-02-01,FY2024,2,18168,1033.77,763.16,100.03,258.64,265.44
OD,OD_D03,2024-02-01,FY2024,2,20774,1140.73,1021.45,217.45,255.4,265.44
OD,OD_D04,2024-02-01,FY2024,2,21736,1581.23,1178.07,220.32,259.99,265.44
OD,OD_D05,2024-02-01,FY2024,2,16360,1536.21,1156.79,150.11,270.41,265.44
OD,OD_D01,2024-03-01,FY2024,3,7128,663.68,522.24,55.43,266.2,265.44
OD,OD_D02,2024-03-01,FY2024,3,17478,1333.85,956.08,92.69,250.51,265.44
OD,OD_D03,2024-03-01,FY2024,3,22712,1306.58,1172.29,220.44,255.62,265.44
OD,OD_D04,2024-03-01,FY2024,3,7154,639.0,462.02,37.12,265.9,265.44
OD,OD_D05,2024-03-01,FY2024,3,28579,2011.7,1559.14,201.47,246.17,265.44
CG,CG_D01,2019-04-01,FY2020,4,8288,581.79,332.55,49.59,216.39,221.0
CG,CG_D02,2019-04-01,FY2020,4,20467,865.91,478.89,97.42,207.51,221.0
CG,CG_D03,2019-04-01,FY2020,4,5627,338.64,248.12,36.46,208.04,221.0
CG,CG_D04,2019-04-01,FY2020,4,10841,752.7,433.78,60.09,206.48,221.0
CG,CG_D05,2019-04-01,FY2020,4,15376,919.38,779.62,85.71,224.18,221.0
CG,CG_D01,2019-05-01,FY2020,5,14340,883.21,501.73,50.03,211.1,221.0
CG,CG_D02,2019-05-01,FY2020,5,12790,747.89,611.35,80.75,213.31,221.0
CG,CG_D03,2019-05-01,FY2020,5,14891,734.2,593.56,75.09,219.51,221.0
CG,CG_D04,2019-05-01,FY2020,5,12669,797.47,665.32,115.9,210.57,221.0
CG,CG_D05,2019-05-01,FY2020,5,10186,648.38,491.06,70.46,218.16,221.0
CG,CG_D01,2019-06-01,FY2020,6,19391,1400.39,803.87,232.49,208.84,221.0
CG,CG_D02,2019-06-01,FY2020,6,8692,577.43,420.0,38.34,208.83,221.0
CG,CG_D03,2019-06-01,FY2020,6,7959,452.77,352.43,32.4,208.29,221.0
CG,CG_D04,2019-06-01,FY2020,6,14347,604.63,525.69,89.94,204.92,221.0
CG,CG_D05,2019-06-01,FY2020,6,22192,1582.97,1046.08,179.66,208.5,221.0
CG,CG_D01,2019-07-01,FY2020,7,14953,909.5,553.04,110.25,215.14,221.0
CG,CG_D02,2019-07-01,FY2020,7,6733,441.42,336.22,25.61,205.8,221.0
CG,CG_D03,2019-07-01,FY2020,7,19592,1460.15,1008.54,82.57,216.15,221.0
CG,CG_D04,2019-07-01,FY2020,7,11822,773.24,694.8,90.46,203.48,221.0
CG,CG_D05,2019-07-01,FY2020,7,8542,471.27,415.63,70.59,219.56,221.0
CG,CG_D01,2019-08-01,FY2020,8,6358,294.91,258.49,31.31,220.84,221.0
CG,CG_D02,2019-08-01,FY2020,8,20260,854.58,704.84,61.36,209.69,221.0
CG,CG_D03,2019-08-01,FY2020,8,5143,308.16,211.62,44.56,203.68,221.0
CG,CG_D04,2019-08-01,FY2020,8,18886,855.6,675.11,56.71,209.21,221.0
CG,CG_D05,2019-08-01,FY2020,8,9873,732.02,539.22,131.91,225.39,221.0
CG,CG_D01,2019-09-01,FY2020,9,7381,478.79,314.29,47.96,219.45,221.0
CG,CG_D02,2019-09-01,FY2020,9,24733,1810.52,1664.22,109.05,221.06,221.0
CG,CG_D03,2019-09-01,FY2020,9,6724,340.54,268.72,39.87,204.86,221.0
CG,CG_D04,2019-09-01,FY2020,9,16445,857.39,503.16,133.87,215.14,221.0
CG,CG_D05,2019-09-01,FY2020,9,9035,561.38,457.21,103.98,213.33,221.0
CG,CG_D01,2019-10-01,FY2020,10,5276,389.25,250.99,44.77,225.33,221.0
CG,CG_D02,2019-10-01,FY2020,10,22651,1224.9,726.24,162.59,213.85,221.0
CG,CG_D03,2019-10-01,FY2020,10,11052,759.65,689.52,40.23,224.89,221.0
CG,CG_D04,2019-10-01,FY2020,10,17253,1074.0,943.74,64.58,215.52,221.0
CG,CG_D05,2019-10-01,FY2020,10,23251,1568.82,1340.12,259.38,206.52,221.0
CG,CG_D01,2019-11-01,FY2020,11,15862,1170.43,1030.89,157.84,210.83,221.0
CG,CG_D02,2019-11-01,FY2020,11,6392,363.08,299.24,45.11,212.7,221.0
CG,CG_D03,2019-11-01,FY2020,11,16180,723.78,530.46,104.24,222.62,221.0
CG,CG_D04,2019-11-01,FY2020,11,7624,588.8,423.56,39.65,222.29,221.0
CG,CG_D05,2019-11-01,FY2020,11,13524,738.78,547.51,57.63,222.82,221.0
CG,CG_D01,2019-12-01,FY2020,12,15327,909.86,757.85,106.74,212.74,221.0
CG,CG_D02,2019-12-01,FY2020,12,19624,1093.5,695.87,203.99,216.67,221.0
CG,CG_D03,2019-12-01,FY2020,12,9443,683.43,622.61,111.03,223.09,221.0
CG,CG_D04,2019-12-01,FY2020,12,21677,1304.83,1092.94,203.84,216.57,221.0
CG,CG_D05,2019-12-01,FY2020,12,10217,429.41,384.12,81.71,207.05,221.0
CG,CG_D01,2020-01-01,FY2020,1,18045,849.81,579.75,135.06,211.55,221.0
CG,CG_D02,2020-01-01,FY2020,1,15814,1167.68,920.95,85.88,219.91,221.0
CG,CG_D03,2020-01-01,FY2020,1,15170,1037.99,647.42,198.09,223.06,221.0
CG,CG_D04,2020-01-01,FY2020,1,17915,1103.86,979.27,210.21,212.76,221.0
CG,CG_D05,2020-01-01,FY2020,1,22360,1665.16,1402.95,310.7,220.2,221.0
CG,CG_D01,2020-02-01,FY2020,2,19883,1403.64,1075.91,106.63,204.59,221.0
CG,CG_D02,2020-02-01,FY2020,2,17718,1167.29,875.06,178.96,215.79,221.0
CG,CG_D03,2020-02-01,FY2020,2,17255,1083.57,943.32,164.47,210.5,221.0
CG,CG_D04,2020-02-01,FY2020,2,7170,394.12,344.36,39.37,203.35,221.0
CG,CG_D05,2020-02-01,FY2020,2,23955,1490.59,886.6,177.83,205.85,221.0
CG,CG_D01,2020-03-01,FY2020,3,22215,1553.75,1185.93,201.13,204.1,221.0
CG,CG_D02,2020-03-01,FY2020,3,14426,991.69,729.09,79.97,207.11,221.0
CG,CG_D03,2020-03-01,FY2020,3,17319,792.19,626.83,93.22,221.84,221.0
CG,CG_D04,2020-03-01,FY2020,3,11720,586.48,383.79,115.38,213.88,221.0
CG,CG_D05,2020-03-01,FY2020,3,18374,765.61,509.68,55.31,207.26,221.0
CG,CG_D01,2020-04-01,FY2021,4,16382,1034.91,879.76,167.98,211.42,227.63
CG,CG_D02,2020-04-01,FY2021,4,5861,339.17,300.62,37.71,209.55,227.63
CG,CG_D03,2020-04-01,FY2021,4,19558,1064.73,589.6,171.35,230.99,227.63
CG,CG_D04,2020-04-01,FY2021,4,5307,373.33,280.34,66.28,215.38,227.63
CG,CG_D05,2020-04-01,FY2021,4,21018,1409.72,1028.36,231.81,211.63,227.63
CG,CG_D01,2020-05-01,FY2021,5,19318,1378.54,1027.38,103.98,226.81,227.63
CG,CG_D02,2020-05-01,FY2021,5,4613,254.06,213.2,26.93,222.57,227.63
CG,CG_D03,2020-05-01,FY2021,5,12311,852.43,548.68,168.07,227.23,227.63
CG,CG_D04,2020-05-01,FY2021,5,13334,1009.35,613.4,183.55,224.91,227.63
CG,CG_D05,2020-05-01,FY2021,5,11700,822.93,545.36,87.8,217.99,227.63
CG,CG_D01,2020-06-01,FY2021,6,11951,652.57,362.97,49.89,226.54,227.63
CG,CG_D02,2020-06-01,FY2021,6,7340,396.39,245.99,23.04,220.09,227.63
CG,CG_D03,2020-06-01,FY2021,6,19887,1141.49,858.72,171.91,227.16,227.63
CG,CG_D04,2020-06-01,FY2021,6,15680,1209.84,962.56,74.04,227.01,227.63
CG,CG_D05,2020-06-01,FY2021,6,16977,1101.49,707.22,176.47,222.97,227.63
CG,CG_D01,2020-07-01,FY2021,7,6465,405.84,300.98,72.06,212.37,227.63
CG,CG_D02,2020-07-01,FY2021,7,8239,448.11,266.94,28.87,226.65,227.63
CG,CG_D03,2020-07-01,FY2021,7,9671,603.14,525.48,33.29,212.6,227.63
CG,CG_D04,2020-07-01,FY2021,7,12235,854.19,514.27,82.01,231.95,227.63
CG,CG_D05,2020-07-01,FY2021,7,20836,1178.78,713.55,134.76,226.28,227.63
CG,CG_D01,2020-08-01,FY2021,8,5488,257.24,170.72,31.66,229.47,227.63
CG,CG_D02,2020-08-01,FY2021,8,4704,258.49,175.1,13.97,210.06,227.63
CG,CG_D03,2020-08-01,FY2021,8,11134,713.48,521.6,96.64,217.83,227.63
CG,CG_D04,2020-08-01,FY2021,8,18907,1105.21,728.99,158.74,216.01,227.63
CG,CG_D05,2020-08-01,FY2021,8,18683,1212.4,667.38,60.81,211.0,227.63
CG,CG_D01,2020-09-01,FY2021,9,4392,330.42,242.99,43.29,227.55,227.63
CG,CG_D02,2020-09-01,FY2021,9,9780,650.59,415.01,89.06,220.7,227.63
CG,CG_D03,2020-09-01,FY2021,9,10186,772.92,657.79,71.99,226.48,227.63
CG,CG_D04,2020-09-01,FY2021,9,4403,239.15,140.62,29.77,214.36,227.63
CG,CG_D05,2020-09-01,FY2021,9,13356,1059.51,617.36,121.94,230.89,227.63
CG,CG_D01,2020-10-01,FY2021,10,14051,912.23,741.78,77.58,213.68,227.63
CG,CG_D02,2020-10-01,FY2021,10,10795,470.24,265.21,57.22,209.99,227.63
CG,CG_D03,2020-10-01,FY2021,10,11864,744.63,534.23,124.01,223.16,227.63
CG,CG_D04,2020-10-01,FY2021,10,4573,311.99,210.74,52.49,224.01,227.63
CG,CG_D05,2020-10-01,FY2021,10,12498,613.57,390.34,97.64,221.31,227.63
CG,CG_D01,2020-11-01,FY2021,11,18939,888.71,535.78,103.86,225.46,227.63
