state_code,district_code,report_date,financial_year,month_num,job_cards_issued,active_job_cards,households_demanded,households_employed,households_100days,person_days_total,person_days_sc,person_days_st,person_days_women,person_days_pwd,avg_days_per_hh
JH,JH_D01,2020-05-01,FY2021,5,96888,83588,52386,39149,7129,2084507,236661,834687,1160094,49053,53.2
JH,JH_D02,2020-05-01,FY2021,5,62597,50328,38271,29406,8343,1417084,185749,571729,715462,27385,48.2
JH,JH_D03,2020-05-01,FY2021,5,88124,66897,57279,44997,12696,1588749,191933,588674,816650,46475,35.3
JH,JH_D04,2020-05-01,FY2021,5,82499,65549,62302,48548,10045,2136955,260635,872442,1134803,59666,44.0
JH,JH_D05,2020-05-01,FY2021,5,68656,60357,35165,28081,9334,1225573,191781,484267,679059,19786,43.6
JH,JH_D01,2020-06-01,FY2021,6,74056,65150,55576,41764,13328,1450671,227643,525731,750239,28816,34.7
JH,JH_D02,2020-06-01,FY2021,6,73340,60731,46071,34393,6364,1762641,236191,670421,949502,49693,51.2
JH,JH_D03,2020-06-01,FY2021,6,85038,64358,56459,45119,11031,2520039,359961,951508,1310128,58341,55.9
JH,JH_D04,2020-06-01,FY2021,6,63362,48518,26663,19821,4542,917647,117059,375357,474886,17269,46.3
JH,JH_D05,2020-06-01,FY2021,6,57620,45467,25374,19405,5825,740103,97748,259773,407331,18946,38.1
JH,JH_D01,2020-07-01,FY2021,7,55804,44907,36999,27799,7095,1035428,150932,423168,579684,26397,37.2
JH,JH_D02,2020-07-01,FY2021,7,71279,58745,35741,28551,8324,1118005,123793,426215,625004,22875,39.2
JH,JH_D03,2020-07-01,FY2021,7,61211,46111,28021,22233,7766,1095764,168490,420212,586717,22769,49.3
JH,JH_D04,2020-07-01,FY2021,7,85015,69102,49816,36352,7384,1710523,280910,654002,858508,48817,47.1
JH,JH_D05,2020-07-01,FY2021,7,84789,68857,47884,36122,8780,1737140,207874,618804,868854,28280,48.1
JH,JH_D01,2020-08-01,FY2021,8,59623,46684,18831,13900,3009,354959,51992,136349,179546,7773,25.5
JH,JH_D02,2020-08-01,FY2021,8,98246,87603,35111,27514,6072,717622,91682,265020,381340,16664,26.1
JH,JH_D03,2020-08-01,FY2021,8,86921,68396,33960,25289,5628,1061990,166388,433822,575159,19249,42.0
JH,JH_D04,2020-08-01,FY2021,8,70618,58138,30525,24000,5832,720610,112769,289155,378482,16830,30.0
JH,JH_D05,2020-08-01,FY2021,8,55602,46117,19069,13774,3754,415378,64197,167715,211163,10172,30.2
JH,JH_D01,2020-09-01,FY2021,9,76279,58492,27864,21420,5422,698292,98644,285902,370481,8600,32.6
JH,JH_D02,2020-09-01,FY2021,9,74281,57742,26752,20744,5055,442443,61109,157017,239329,11418,21.3
JH,JH_D03,2020-09-01,FY2021,9,96600,74606,33407,25569,8552,729508,86614,274427,393413,17512,28.5
JH,JH_D04,2020-09-01,FY2021,9,92094,71564,39243,28440,9861,900570,134740,354914,454212,9752,31.7
JH,JH_D05,2020-09-01,FY2021,9,57552,43918,19823,14614,4706,380872,57789,148224,197745,5661,26.1
JH,JH_D01,2020-10-01,FY2021,10,68472,59536,22408,16588,5201,281136,42718,105804,152903,8026,16.9
JH,JH_D02,2020-10-01,FY2021,10,86965,70989,20660,16207,3924,278380,42632,102307,140006,7809,17.2
JH,JH_D03,2020-10-01,FY2021,10,74854,59295,23830,18846,2828,451974,70517,163883,239264,5326,24.0
JH,JH_D04,2020-10-01,FY2021,10,86816,76147,21522,16901,5143,341304,51679,119457,189733,7169,20.2
JH,JH_D05,2020-10-01,FY2021,10,81081,68894,25594,20181,5488,533300,77296,192130,295882,12603,26.4
JH,JH_D01,2020-11-01,FY2021,11,84661,76010,19271,14535,2875,311490,49342,127081,164241,8012,21.4
JH,JH_D02,2020-11-01,FY2021,11,94543,80597,22864,17573,6044,440608,65448,177661,225600,6574,25.1
JH,JH_D03,2020-11-01,FY2021,11,96169,74077,20326,15318,4103,324112,41330,131342,179851,5782,21.2
JH,JH_D04,2020-11-01,FY2021,11,72639,62133,22326,16757,3901,310842,38582,117339,168223,7721,18.5
JH,JH_D05,2020-11-01,FY2021,11,88274,71167,26875,19364,4752,447266,66107,169265,240932,12585,23.1
JH,JH_D01,2020-12-01,FY2021,12,78633,68408,31039,24100,6378,403825,53494,155039,221228,7576,16.8
JH,JH_D02,2020-12-01,FY2021,12,96495,76305,31088,23425,5790,591630,75594,210507,314282,12173,25.3
JH,JH_D03,2020-12-01,FY2021,12,89104,79770,21719,16665,4770,454838,75755,178636,241658,6017,27.3
JH,JH_D04,2020-12-01,FY2021,12,70365,58949,23793,18340,5370,387122,59484,138831,197337,5131,21.1
JH,JH_D05,2020-12-01,FY2021,12,93355,71080,29753,21978,5355,582789,84595,211323,301328,16556,26.5
JH,JH_D01,2021-01-01,FY2021,1,72315,60603,26082,19568,3809,573972,87871,210356,314158,15549,29.3
JH,JH_D02,2021-01-01,FY2021,1,94708,73321,28810,22726,4311,455592,73919,168380,239126,8622,20.0
JH,JH_D03,2021-01-01,FY2021,1,91423,73200,39099,30081,7684,734829,91576,284704,387117,20729,24.4
JH,JH_D04,2021-01-01,FY2021,1,75241,62206,26127,20461,4807,484169,78300,186797,259267,10756,23.7
JH,JH_D05,2021-01-01,FY2021,1,85550,68179,22371,17557,3086,523492,60169,195010,263725,10702,29.8
JH,JH_D01,2021-02-01,FY2021,2,82569,64050,32760,26025,6206,1005690,166573,410784,557051,16441,38.6
JH,JH_D02,2021-02-01,FY2021,2,96609,84229,54845,39554,13481,1512051,235997,536614,777124,44220,38.2
JH,JH_D03,2021-02-01,FY2021,2,75651,61253,39935,29032,6775,911224,119362,335750,467097,12263,31.4
JH,JH_D04,2021-02-01,FY2021,2,81991,72800,40233,29926,5441,1170478,196979,434188,605672,25785,39.1
JH,JH_D05,2021-02-01,FY2021,2,88113,72103,42470,33012,11294,917919,155902,342869,498789,19687,27.8
JH,JH_D01,2021-03-01,FY2021,3,75016,64117,39910,29137,7219,1184334,144623,481002,608331,21536,40.6
JH,JH_D02,2021-03-01,FY2021,3,59964,49792,29414,22329,4352,694365,108844,269736,361378,7603,31.1
JH,JH_D03,2021-03-01,FY2021,3,92208,71504,58280,44193,9637,1994513,324328,742443,1046003,37223,45.1
JH,JH_D04,2021-03-01,FY2021,3,94783,80933,46063,33847,6636,1197395,148250,466397,607026,21250,35.4
JH,JH_D05,2021-03-01,FY2021,3,81295,64518,32484,23601,4134,1110455,165981,392958,581283,17291,47.1
JH,JH_D01,2021-04-01,FY2022,4,102444,84866,62198,46347,8229,2347590,382167,954645,1182051,58215,50.7
JH,JH_D02,2021-04-01,FY2022,4,111162,99163,63535,49517,7968,2382204,312189,943673,1314496,41203,48.1
JH,JH_D03,2021-04-01,FY2022,4,99364,76272,53921,40379,7535,2185874,259868,848434,1209681,61727,54.1
JH,JH_D04,2021-04-01,FY2022,4,115080,89350,77622,57605,19267,2873943,451542,1020542,1537461,75937,49.9
JH,JH_D05,2021-04-01,FY2022,4,119094,89831,82456,59654,16279,2954733,344051,1042668,1616518,52279,49.5
JH,JH_D01,2021-05-01,FY2022,5,74793,64651,59262,45453,8283,1607322,244390,615617,866423,42214,35.4
JH,JH_D02,2021-05-01,FY2022,5,94000,72255,68988,52680,14384,3014096,500023,1158394,1560869,90248,57.2
JH,JH_D03,2021-05-01,FY2022,5,108479,88005,69975,52709,17270,2450098,390574,981045,1346230,59889,46.5
JH,JH_D04,2021-05-01,FY2022,5,118700,95919,58333,45931,11465,1746827,204236,628079,952122,42303,38.0
JH,JH_D05,2021-05-01,FY2022,5,80471,70576,47860,37495,9289,1965145,261134,728731,1081776,21038,52.4
JH,JH_D01,2021-06-01,FY2022,6,125737,106527,75980,58523,10215,2658488,449565,967998,1444454,49712,45.4
JH,JH_D02,2021-06-01,FY2022,6,106814,83393,60759,48510,9171,2339531,338146,898153,1256111,46895,48.2
JH,JH_D03,2021-06-01,FY2022,6,69497,61505,53669,39389,9164,2020550,341076,822501,1119307,26605,51.3
JH,JH_D04,2021-06-01,FY2022,6,122199,107751,74436,55943,13537,2723273,342179,956895,1384712,51203,48.7
JH,JH_D05,2021-06-01,FY2022,6,85062,73551,42781,33942,11169,1848507,285366,658844,972847,23343,54.5
JH,JH_D01,2021-07-01,FY2022,7,126499,101193,69895,54682,18270,2483283,373660,938578,1331844,29509,45.4
JH,JH_D02,2021-07-01,FY2022,7,120405,100124,49506,39287,9737,1874744,302608,747919,944278,28011,47.7
JH,JH_D03,2021-07-01,FY2022,7,119913,106104,68426,51675,9561,2571119,315703,929346,1387488,38198,49.8
JH,JH_D04,2021-07-01,FY2022,7,123626,92921,44794,34060,8433,1135309,158569,425399,628302,11563,33.3
JH,JH_D05,2021-07-01,FY2022,7,125828,106155,56757,41077,10582,1429141,183029,521219,770321,30112,34.8
JH,JH_D01,2021-08-01,FY2022,8,73082,60583,38612,28051,9199,977050,163203,350651,546770,22360,34.8
JH,JH_D02,2021-08-01,FY2022,8,101825,84239,34293,27268,7602,724174,80569,255667,388565,16134,26.6
JH,JH_D03,2021-08-01,FY2022,8,97843,77884,43577,33175,5105,988680,111909,399435,537360,29583,29.8
JH,JH_D04,2021-08-01,FY2022,8,86246,76049,44178,33409,6498,1254597,206065,456821,640501,30015,37.6
JH,JH_D05,2021-08-01,FY2022,8,125869,108561,52692,39708,9008,1567894,245033,604169,809813,45092,39.5
JH,JH_D01,2021-09-01,FY2022,9,106864,95704,43949,34530,10794,849012,142499,298271,463664,24885,24.6
JH,JH_D02,2021-09-01,FY2022,9,88403,74896,34072,26607,8600,750354,119271,276683,385468,13966,28.2
JH,JH_D03,2021-09-01,FY2022,9,108298,84265,40723,30604,9460,627411,94161,244056,349126,15225,20.5
JH,JH_D04,2021-09-01,FY2022,9,115260,102084,49205,36569,11846,1103179,149443,433143,609022,32558,30.2
JH,JH_D05,2021-09-01,FY2022,9,124423,99388,41862,30507,6086,976252,128524,378037,527135,25027,32.0
JH,JH_D01,2021-10-01,FY2022,10,79237,63050,22026,16501,5718,422702,58663,170245,220168,10870,25.6
JH,JH_D02,2021-10-01,FY2022,10,81637,70685,24805,18072,3698,376068,58274,133270,202916,9146,20.8
JH,JH_D03,2021-10-01,FY2022,10,106900,92372,27376,20996,7101,485557,71221,191399,252485,11657,23.1
JH,JH_D04,2021-10-01,FY2022,10,122302,91926,39716,29290,7064,755980,120529,305049,420646,14320,25.8
JH,JH_D05,2021-10-01,FY2022,10,107043,86551,28579,21563,6439,472472,75049,186490,236816,10680,21.9
JH,JH_D01,2021-11-01,FY2022,11,94138,77051,29842,22793,7456,507614,72675,200645,254974,5351,22.3
JH,JH_D02,2021-11-01,FY2022,11,73397,59865,16904,13501,3489,293736,37224,108479,152780,7042,21.8
JH,JH_D03,2021-11-01,FY2022,11,96318,79717,27626,21589,3628,494908,71164,193086,257180,9001,22.9
JH,JH_D04,2021-11-01,FY2022,11,82077,73614,24252,19393,4808,334363,46960,117821,185332,8817,17.2
JH,JH_D05,2021-11-01,FY2022,11,111122,93506,32200,25751,5294,591057,85634,241478,324885,17714,23.0
JH,JH_D01,2021-12-01,FY2022,12,103048,80447,28976,22511,6862,367951,51624,133976,203290,4804,16.3
JH,JH_D02,2021-12-01,FY2022,12,107636,85022,28171,22402,4437,389690,44485,148190,209849,6447,17.4
JH,JH_D03,2021-12-01,FY2022,12,109034,82773,35554,27921,9691,746754,98102,279253,406800,9470,26.7
JH,JH_D04,2021-12-01,FY2022,12,86941,66751,23404,17884,3437,297511,45567,104485,166131,4293,16.6
JH,JH_D05,2021-12-01,FY2022,12,107486,87623,23933,18135,4594,468538,72127,166217,240149,7608,25.8
JH,JH_D01,2022-01-01,FY2022,1,75338,61666,34300,26108,7790,764649,123104,277524,416909,21125,29.3
JH,JH_D02,2022-01-01,FY2022,1,78574,63017,34837,27258,5629,754218,101260,286148,393181,11755,27.7
JH,JH_D03,2022-01-01,FY2022,1,108124,93719,49647,36362,11438,853244,115734,344784,449890,11895,23.5
JH,JH_D04,2022-01-01,FY2022,1,77890,63943,32165,25724,7909,821299,127194,331579,414409,23488,31.9
JH,JH_D05,2022-01-01,FY2022,1,91779,81521,27568,21426,6366,719013,112260,268159,383546,12461,33.6
JH,JH_D01,2022-02-01,FY2022,2,80013,62992,29392,22452,7436,909673,103053,322746,468215,13737,40.5
JH,JH_D02,2022-02-01,FY2022,2,74075,59872,34505,26439,6839,813195,123920,324943,423492,9523,30.8
JH,JH_D03,2022-02-01,FY2022,2,85903,66197,35760,26193,6353,753233,116241,264877,401687,10085,28.8
JH,JH_D04,2022-02-01,FY2022,2,68562,60360,36304,26426,7473,935427,129464,350930,517500,13940,35.4
JH,JH_D05,2022-02-01,FY2022,2,91891,73454,46375,36790,11771,1418657,240047,555870,773257,42071,38.6
JH,JH_D01,2022-03-01,FY2022,3,68914,58239,43448,34472,11264,1626250,271173,621622,813800,16622,47.2
JH,JH_D02,2022-03-01,FY2022,3,100483,81922,52630,39579,13201,1477368,238408,597110,782960,27979,37.3
JH,JH_D03,2022-03-01,FY2022,3,113189,96911,57979,42220,8569,1379453,176133,504478,742508,40128,32.7
JH,JH_D04,2022-03-01,FY2022,3,108769,96695,73709,57362,13354,2100929,337780,849455,1107426,21390,36.6
JH,JH_D05,2022-03-01,FY2022,3,115039,91198,44099,34591,8768,1521253,250826,581834,806555,24055,44.0
JH,JH_D01,2022-04-01,FY2023,4,92709,80608,58032,42542,7185,1892477,260967,736566,999727,24355,44.5
JH,JH_D02,2022-04-01,FY2023,4,105471,93449,56346,43678,11739,2218607,264094,901855,1191964,59772,50.8
JH,JH_D03,2022-04-01,FY2023,4,89019,76637,65451,49205,11159,2397097,277115,944785,1204716,33108,48.7
JH,JH_D04,2022-04-01,FY2023,4,115318,88189,82113,64825,17843,3397325,554629,1241955,1871806,47208,52.4
JH,JH_D05,2022-04-01,FY2023,4,99521,82974,68612,49566,10314,2358778,310042,935259,1271615,34645,47.6
JH,JH_D01,2022-05-01,FY2023,5,82677,69808,52299,38362,8258,1619356,188635,619913,883875,34831,42.2
JH,JH_D02,2022-05-01,FY2023,5,125532,96551,71733,55144,15727,2843208,437108,1106251,1437678,67970,51.6
JH,JH_D03,2022-05-01,FY2023,5,119138,107107,91170,70651,17872,3932191,667725,1560068,2110603,45531,55.7
JH,JH_D04,2022-05-01,FY2023,5,119261,102121,90452,66026,18536,2775616,431931,1011496,1501715,44131,42.0
JH,JH_D05,2022-05-01,FY2023,5,74052,62574,38018,29378,9845,1705923,211799,679904,889149,47781,58.1
JH,JH_D01,2022-06-01,FY2023,6,123088,93680,65858,49194,15104,2117864,319956,817804,1182908,60900,43.1
JH,JH_D02,2022-06-01,FY2023,6,100425,86218,75320,59646,9759,2420108,312711,910122,1234632,48218,40.6
JH,JH_D03,2022-06-01,FY2023,6,115260,95043,76746,55665,18102,3070179,451544,1236924,1559303,79668,55.2
JH,JH_D04,2022-06-01,FY2023,6,80990,65699,43976,33722,7091,1627009,214835,653483,875384,23275,48.2
JH,JH_D05,2022-06-01,FY2023,6,94658,83025,57675,43998,12310,1831252,233738,693156,939236,28721,41.6
JH,JH_D01,2022-07-01,FY2023,7,77396,61575,36665,29220,7829,1345949,151718,479685,738754,30244,46.1
JH,JH_D02,2022-07-01,FY2023,7,85515,69328,46721,36792,5963,1551633,237434,634111,850961,24088,42.2
JH,JH_D03,2022-07-01,FY2023,7,118180,102165,75878,59610,19715,1907995,221872,758969,982889,21313,32.0
JH,JH_D04,2022-07-01,FY2023,7,98758,86213,45310,35058,5284,1130222,148116,401247,622474,30834,32.2
JH,JH_D05,2022-07-01,FY2023,7,121077,95211,63636,46755,9643,1894816,291992,673946,981139,54063,40.5
JH,JH_D01,2022-08-01,FY2023,8,100515,89541,62447,47592,9880,1829589,218743,668024,1000954,34163,38.4
JH,JH_D02,2022-08-01,FY2023,8,86180,73052,45279,33053,6788,950660,126239,376277,516039,22103,28.8
JH,JH_D03,2022-08-01,FY2023,8,73881,56986,26611,19738,3538,631129,72271,249296,345393,13560,32.0
JH,JH_D04,2022-08-01,FY2023,8,79136,69917,48221,35499,10327,1395570,198716,515522,737856,28253,39.3
JH,JH_D05,2022-08-01,FY2023,8,98721,87809,54719,40453,10805,1484937,175830,551662,823149,31693,36.7
JH,JH_D01,2022-09-01,FY2023,9,87154,66970,29759,22730,4929,649479,74119,232973,346027,7297,28.6
JH,JH_D02,2022-09-01,FY2023,9,128972,99478,47922,36003,8279,1094581,153206,430760,580468,23925,30.4
JH,JH_D03,2022-09-01,FY2023,9,121401,102109,47761,37403,12710,939688,135904,333754,490073,17140,25.1
JH,JH_D04,2022-09-01,FY2023,9,126095,104281,51666,37278,9054,1202510,148460,423152,632525,28966,32.3
JH,JH_D05,2022-09-01,FY2023,9,102111,83628,40204,29765,8940,657280,87907,255918,361308,16977,22.1
JH,JH_D01,2022-10-01,FY2023,10,118943,95614,27289,20121,6498,520441,86962,184527,276983,11956,25.9
JH,JH_D02,2022-10-01,FY2023,10,118248,100106,41285,30912,5746,575361,63703,213470,290847,9453,18.6
JH,JH_D03,2022-10-01,FY2023,10,113055,99960,42589,31524,5573,582720,98048,223163,297740,15625,18.5
JH,JH_D04,2022-10-01,FY2023,10,98378,87053,27208,20445,5131,536837,87034,206393,275561,9699,26.3
JH,JH_D05,2022-10-01,FY2023,10,134939,113506,47058,35575,9121,750841,114259,301153,398277,14729,21.1
JH,JH_D01,2022-11-01,FY2023,11,94919,73710,30152,22471,6969,501025,78888,203519,269251,14008,22.3
JH,JH_D02,2022-11-01,FY2023,11,84048,70937,26885,19941,5945,457455,73133,168697,247435,7358,22.9
JH,JH_D03,2022-11-01,FY2023,11,120036,98363,34186,25751,4696,433026,49648,167617,238561,4510,16.8
JH,JH_D04,2022-11-01,FY2023,11,77658,63572,23698,17361,3547,301499,40383,109594,157127,7408,17.4
JH,JH_D05,2022-11-01,FY2023,11,111972,85342,30278,22955,7733,412063,63280,162291,211507,11564,18.0
JH,JH_D01,2022-12-01,FY2023,12,104424,88951,25798,19106,5105,379912,53180,141494,204557,7500,19.9
JH,JH_D02,2022-12-01,FY2023,12,73776,62521,21519,16081,2714,302134,37291,122703,158907,3275,18.8
JH,JH_D03,2022-12-01,FY2023,12,82229,62646,23611,17352,4332,354874,56152,131029,187194,8668,20.5
JH,JH_D04,2022-12-01,FY2023,12,100781,87576,34257,25790,6468,698557,104571,282426,356770,13736,27.1
JH,JH_D05,2022-12-01,FY2023,12,130720,104365,47086,34267,11326,729424,83464,293791,375738,7618,21.3
JH,JH_D01,2023-01-01,FY2023,1,82040,69641,38628,28156,6824,632289,97816,225779,325243,8806,22.5
JH,JH_D02,2023-01-01,FY2023,1,108287,95398,42229,30601,8038,943927,111316,334492,482600,23524,30.8
JH,JH_D03,2023-01-01,FY2023,1,110754,92046,34965,26104,8958,607505,99690,233787,308246,11752,23.3
JH,JH_D04,2023-01-01,FY2023,1,133233,108289,57091,42276,11168,1330695,219885,504532,716421,13386,31.5
JH,JH_D05,2023-01-01,FY2023,1,89435,70815,24249,18001,3856,597187,89647,224279,333996,7802,33.2
JH,JH_D01,2023-02-01,FY2023,2,103471,87646,36519,28388,4825,777399,92962,315416,420568,17964,27.4
JH,JH_D02,2023-02-01,FY2023,2,108475,86120,50489,38008,6806,1395773,164387,504488,766365,32385,36.7
JH,JH_D03,2023-02-01,FY2023,2,113230,92025,47750,37016,11030,1246462,209600,507736,654075,32922,33.7
JH,JH_D04,2023-02-01,FY2023,2,107705,89046,37086,28404,9376,1086801,170822,390809,566774,15936,38.3
JH,JH_D05,2023-02-01,FY2023,2,93384,78155,39814,30451,7238,909646,105268,367051,455443,9126,29.9
JH,JH_D01,2023-03-01,FY2023,3,125564,112947,83779,60423,11802,3010587,477226,1156089,1548078,30971,49.8
JH,JH_D02,2023-03-01,FY2023,3,74799,62965,30718,24558,4584,1092792,130374,417889,551681,27686,44.5
JH,JH_D03,2023-03-01,FY2023,3,110328,84171,66115,50496,16881,2459110,406319,872165,1247401,73168,48.7
JH,JH_D04,2023-03-01,FY2023,3,104198,81871,61982,45937,13571,2162742,339671,792521,1133486,39502,47.1
JH,JH_D05,2023-03-01,FY2023,3,104430,80944,52038,39593,10149,1850021,260927,673124,998618,48001,46.7
JH,JH_D01,2023-04-01,FY2024,4,96775,81948,48997,36618,12151,1996382,288516,782863,1100487,58236,54.5
JH,JH_D02,2023-04-01,FY2024,4,107879,89996,63577,46141,10822,2388115,378022,963706,1201432,49059,51.8
JH,JH_D03,2023-04-01,FY2024,4,82972,64727,58395,44365,13385,1558717,210441,608607,791835,25744,35.1
JH,JH_D04,2023-04-01,FY2024,4,80180,67968,63259,49731,17153,2636502,425298,1014079,1400233,47786,53.0
JH,JH_D05,2023-04-01,FY2024,4,129253,100469,56390,44876,6765,2513902,386465,929414,1362206,66260,56.0
JH,JH_D01,2023-05-01,FY2024,5,91955,79599,71466,52881,8375,2107736,257225,745958,1145681,37095,39.9
JH,JH_D02,2023-05-01,FY2024,5,133570,105229,78959,60886,19817,2891231,382832,1162335,1499435,33504,47.5
JH,JH_D03,2023-05-01,FY2024,5,104959,91079,52181,40016,10760,2284885,290609,837936,1202829,39159,57.1
JH,JH_D04,2023-05-01,FY2024,5,123930,104877,92160,72401,24225,3276600,554013,1189208,1778741,67760,45.3
JH,JH_D05,2023-05-01,FY2024,5,129176,106120,94367,74966,22224,4008510,457092,1452272,2238585,95658,53.5
JH,JH_D01,2023-06-01,FY2024,6,112540,90599,50417,37789,9439,1454889,175151,553592,778590,21529,38.5
JH,JH_D02,2023-06-01,FY2024,6,114229,101098,73770,58174,19514,2081178,240893,787856,1114025,38538,35.8
JH,JH_D03,2023-06-01,FY2024,6,97236,82276,44380,35390,6951,1934123,225404,704572,994317,57874,54.7
JH,JH_D04,2023-06-01,FY2024,6,76276,64525,57417,44428,9887,2469973,404115,928801,1319952,72494,55.6
JH,JH_D05,2023-06-01,FY2024,6,139964,114416,100780,74996,16826,2807314,344039,1093202,1489692,41050,37.4
JH,JH_D01,2023-07-01,FY2024,7,102215,82382,68826,54254,12347,2639126,344559,1029454,1472629,46991,48.6
JH,JH_D02,2023-07-01,FY2024,7,120253,95527,55011,42134,14572,1653503,274908,669440,851927,29823,39.2
JH,JH_D03,2023-07-01,FY2024,7,117870,97561,50199,40133,12061,1562335,229804,555026,827597,44708,38.9
JH,JH_D04,2023-07-01,FY2024,7,134366,107574,72213,56022,12212,1754807,246245,677527,878018,20902,31.3
JH,JH_D05,2023-07-01,FY2024,7,89476,71778,48434,36011,7390,1718975,204047,652742,957760,38677,47.7
JH,JH_D01,2023-08-01,FY2024,8,122683,99948,40576,31312,8654,841581,115910,340772,431146,16176,26.9
JH,JH_D02,2023-08-01,FY2024,8,106005,92395,59814,46699,10418,1224663,160392,478582,663969,35882,26.2
JH,JH_D03,2023-08-01,FY2024,8,105519,89149,50080,36661,8880,1256086,209822,467254,701908,26184,34.3
JH,JH_D04,2023-08-01,FY2024,8,91767,71463,31622,23913,3691,778745,131844,303871,424873,9640,32.6
JH,JH_D05,2023-08-01,FY2024,8,106786,84674,56581,41558,10046,1454397,204840,581489,747395,25521,35.0
JH,JH_D01,2023-09-01,FY2024,9,127559,105773,44055,31823,9568,1057213,155639,424357,561393,15470,33.2
JH,JH_D02,2023-09-01,FY2024,9,76917,65226,28591,22374,6464,748100,105196,281009,386920,14615,33.4
JH,JH_D03,2023-09-01,FY2024,9,132821,100461,55725,44550,12009,1091876,134718,400270,549220,21294,24.5
JH,JH_D04,2023-09-01,FY2024,9,79710,68372,27982,20593,5332,684575,103855,259799,374198,16942,33.2
JH,JH_D05,2023-09-01,FY2024,9,134049,104652,55060,40969,13855,975983,161633,398032,496511,28781,23.8
JH,JH_D01,2023-10-01,FY2024,10,81559,63843,22251,17789,4406,399458,60583,163017,218503,5785,22.5
JH,JH_D02,2023-10-01,FY2024,10,95708,73182,28379,20843,4199,546245,70796,209757,286152,6271,26.2
JH,JH_D03,2023-10-01,FY2024,10,99607,80802,35315,26343,5949,659590,102590,262448,367540,17090,25.0
JH,JH_D04,2023-10-01,FY2024,10,102521,89524,32333,23998,5053,451807,53629,163133,227616,12546,18.8
JH,JH_D05,2023-10-01,FY2024,10,136607,114478,48794,35848,11841,787435,89791,282278,408315,8560,22.0
JH,JH_D01,2023-11-01,FY2024,11,96119,72953,20608,15275,5329,265824,33055,103992,146618,4716,17.4
JH,JH_D02,2023-11-01,FY2024,11,132999,106535,29346,21903,5954,410568,61738,149535,222552,6958,18.7
JH,JH_D03,2023-11-01,FY2024,11,105664,88088,32021,23666,7506,529237,65649,216192,285728,10081,22.4
JH,JH_D04,2023-11-01,FY2024,11,86235,71573,19300,14559,3373,325297,39537,129895,169013,6141,22.3
JH,JH_D05,2023-11-01,FY2024,11,126274,106551,31479,23637,4991,497952,64712,195964,266298,6430,21.1
JH,JH_D01,2023-12-01,FY2024,12,96182,75331,25459,19381,4871,479161,58146,194917,249437,7668,24.7
JH,JH_D02,2023-12-01,FY2024,12,120597,105019,35249,27485,8980,683269,76561,273063,373385,15978,24.9
JH,JH_D03,2023-12-01,FY2024,12,125471,112536,38933,28241,6839,476021,60766,183369,246853,11285,16.9
JH,JH_D04,2023-12-01,FY2024,12,129507,105297,46112,33495,10652,855664,110654,314818,443495,22442,25.5
JH,JH_D05,2023-12-01,FY2024,12,130136,104038,39287,28723,7001,788083,94199,320634,433016,23204,27.4
JH,JH_D01,2024-01-01,FY2024,1,87671,68561,22217,17284,4819,387536,61024,142594,196906,7150,22.4
JH,JH_D02,2024-01-01,FY2024,1,81901,64659,26453,20848,6431,542495,83259,208382,282341,13300,26.0
JH,JH_D03,2024-01-01,FY2024,1,120488,101555,47559,36841,8359,1172259,140364,472459,610204,14653,31.8
JH,JH_D04,2024-01-01,FY2024,1,115052,92777,47846,36098,10241,873293,107037,325985,468441,20207,24.2
JH,JH_D05,2024-01-01,FY2024,1,113631,102064,49588,39398,6838,820844,105609,294022,436321,16728,20.8
JH,JH_D01,2024-02-01,FY2024,2,113425,97747,67582,53407,9275,1642518,205888,592306,874942,34600,30.8
JH,JH_D02,2024-02-01,FY2024,2,90775,77774,48210,34792,7972,1396286,197182,517823,719395,20758,40.1
JH,JH_D03,2024-02-01,FY2024,2,82474,71965,30656,22789,3626,872444,98025,321493,466232,15870,38.3
JH,JH_D04,2024-02-01,FY2024,2,94359,74664,47735,38088,8364,977546,109674,386671,521171,25095,25.7
JH,JH_D05,2024-02-01,FY2024,2,121400,107575,71617,56080,13741,1695755,238120,644597,909970,23269,30.2
JH,JH_D01,2024-03-01,FY2024,3,118672,97131,68309,50491,11960,1731240,281358,656620,888989,18739,34.3
JH,JH_D02,2024-03-01,FY2024,3,119983,93850,78482,59857,12438,2598788,328780,1037478,1347456,77352,43.4
JH,JH_D03,2024-03-01,FY2024,3,115385,101153,51205,38294,11392,1660550,202013,616682,856522,36976,43.4
JH,JH_D04,2024-03-01,FY2024,3,98416,78374,43470,32720,6187,1624103,193706,657434,853804,28514,49.6
JH,JH_D05,2024-03-01,FY2024,3,91041,76962,55935,42365,6826,2064768,348573,776069,1108408,39242,48.7
OD,OD_D01,2019-04-01,FY2020,4,82627,70758,54914,45672,6958,2256339,381645,594440,1326895,26589,49.4
OD,OD_D02,2019-04-01,FY2020,4,72135,56305,39871,31593,9291,1569164,266017,433432,866923,36744,49.7
OD,OD_D03,2019-04-01,FY2020,4,80810,62217,36706,29085,8709,995987,164802,258706,594991,24008,34.2
OD,OD_D04,2019-04-01,FY2020,4,72382,56538,50044,39092,13659,1568444,243202,457133,904331,47047,40.1
OD,OD_D05,2019-04-01,FY2020,4,101795,82894,67298,56161,14194,2241160,364426,599996,1324265,39463,39.9
